Index,validation_pair_index,training_index,molecule_id,cyp_index,cyp_target,experimental_pic50,predicted_pic50,late_motion,final_step,late_amplitude,recurrence_ratio,recurrence_lag,recurrence_distance,spectral_entropy,spectral_concentration,selected_for_perturbation,dynamical_classification,selection_reason,late_motion_5000,final_step_5000,late_amplitude_5000,recurrence_ratio_5000,recurrence_lag_5000,recurrence_distance_5000,spectral_entropy_5000,spectral_concentration_5000,dominant_period_5000,autocorrelation_peak_5000,autocorrelation_lag_5000,extended_screening_classification,finite_time_local_divergence,perturbation_epsilon,perturbation_fit_generations,perturbation_final_separation,perturbation_maximum_separation
62,255,2944,OCNT-2315468,2,CYP2D6,5.581530458,5.1464433670043945,0.0029217454149143,0.0007330400403589,0.0003863942110911,0.2077201836782472,2,0.0012138109887018,0.6428402679966478,0.7509603500366211,False,not_selected,persistent;complex_signature,1.525842786572972e-07,1.531271038857085e-07,7.972955245350022e-06,0.0,6,0.0,0.1211259087594475,0.806729257106781,2.0005,1.0,6,stable_period_6_candidate,,,,,
63,1259,2970,OCNT-2315518,2,CYP2D6,4.27060501,5.066608428955078,0.0028971824805007,0.0007379158050753,0.0003981564368586,0.206362192764118,2,0.0011957378592342,0.6374002368317743,0.7556519508361816,False,not_selected,recurrent,1.4939982506758645e-07,1.4939982406758645e-07,7.572823506052373e-06,0.0,2,0.0,0.1167415901528917,0.8105694651603699,2.0005,1.0,2,stable_period_2_candidate,,,,,
64,1248,3025,OCNT-2315652,2,CYP2D6,6.708815683,4.730833053588867,0.0028372260286228,0.0007101333467289,0.00037050654646,0.2084765019935018,2,0.0011829899158328,0.694822004529029,0.7217254042625427,False,not_selected,high_entropy,1.4533783698835726e-07,1.4573623730029794e-07,7.98909786681179e-06,0.0,4,0.0,0.1184893594070829,0.8090886473655701,2.0005,1.0,4,stable_period_4_candidate,,,,,
65,411,3032,OCNT-2315672,2,CYP2D6,5.262383873,4.960460662841797,0.0029157444379047,0.0007343781762756,0.0003863089368678,0.2076388758614268,2,0.0012108437949791,0.6452239863013518,0.7501972913742065,False,not_selected,persistent,1.5425880051180832e-07,1.5425881372266306e-07,7.90046851761872e-06,0.0,2,0.0,0.1167415823111064,0.8105694651603699,2.0005,1.0,2,stable_period_2_candidate,,,,,
66,37,3052,OCNT-2315727,2,CYP2D6,4.435923365,5.150608062744141,0.0029166203467862,0.0007454004371538,0.000399496697355,0.2063683677174159,2,0.0012037963606417,0.638247525745041,0.7549547553062439,False,not_selected,persistent;recurrent;complex_signature,1.603645937161779e-07,1.603645927161779e-07,7.886753337515984e-06,0.0,2,0.0,0.1167415744693212,0.8105696439743042,2.0005,1.0,2,stable_period_2_candidate,,,,,
67,326,3287,OCNT-2316345,2,CYP2D6,5.78596358,4.787793159484863,0.0028158125943259,0.0007028627442196,0.0003680707595776,0.2086887453748523,2,0.0011752567952498,0.6922049851537302,0.7233260273933411,False,not_selected,high_entropy,1.5297571665042745e-07,1.5297571565042745e-07,8.253239684563596e-06,0.0,2,0.0,0.1167415901528917,0.8105695247650146,2.0005,1.0,2,stable_period_2_candidate,,,,,
68,880,3288,OCNT-2316348,2,CYP2D6,5.420184458,4.864596366882324,0.0028925517118291,0.0007373380940407,0.0004030123818665,0.2064187663915402,2,0.0011941539123654,0.6398968790667848,0.7551680207252502,False,not_selected,recurrent,1.516250459640211e-07,1.516250449640211e-07,7.89412843005266e-06,0.0,2,0.0,0.1167415901528917,0.8105694651603699,2.0005,1.0,2,stable_period_2_candidate,,,,,
69,453,3466,OCNT-2316845,2,CYP2D6,4.727728935,4.585456371307373,0.0029166918257938,0.0007322831079363,0.000398383650463,0.2076295654365829,2,0.0012111829128116,0.6415525937269845,0.753447413444519,False,not_selected,persistent;complex_signature,1.4823214755734776e-07,1.482321181356383e-07,8.047831215662882e-06,0.0,2,0.0,0.1167415901528917,0.8105695247650146,2.0005,1.0,2,stable_period_2_candidate,,,,,
70,28,3866,OCNT-2317890,2,CYP2D6,6.18287847,4.8374786376953125,0.0029235307602898,0.0007377986912615,0.0003923267067875,0.2072134689031635,2,0.0012115899007767,0.6367320419760136,0.7546116709709167,False,not_selected,persistent;complex_signature,1.5253319063459609e-07,1.5234331840474624e-07,8.20681088953279e-06,0.0,4,0.0,0.1183481288547744,0.809225857257843,2.0005,1.0,4,stable_period_4_candidate,,,,,
71,1038,4065,OCNT-2318399,2,CYP2D6,4.616928888,4.257594585418701,0.0028111098809854,0.0007070207502692,0.0003702810499817,0.2083288157995508,2,0.0011712703853845,0.6925372972699384,0.723737359046936,False,not_selected,high_entropy,1.500016973973394e-07,1.498920454423569e-07,8.161238838511053e-06,0.0,4,0.0,0.1193570921536519,0.8082029223442078,2.0005,1.0,4,stable_period_4_candidate,,,,,
72,342,4165,OCNT-2318673,2,CYP2D6,4.2930771,4.771529197692871,0.0028267682074324,0.0007055918104015,0.0003709509037435,0.2088459094556777,2,0.0011807179544121,0.6945112687436281,0.7226012349128723,False,not_selected,high_entropy,1.6323358054206588e-07,1.6268901958937937e-07,7.947469384816941e-06,0.0,4,0.0,0.117874053727633,0.8096705079078674,2.0005,1.0,4,stable_period_4_candidate,,,,,
73,103,4260,OCNT-2328597,2,CYP2D6,5.05545025,3.429762363433838,0.0027950720405892,0.0007156791980378,0.0003918554866686,0.2067168783761748,2,0.001155577134341,0.6224563524503199,0.7620365619659424,False,not_selected,periodic_signature,1.589013730604271e-07,1.589013720604271e-07,8.313948455906939e-06,0.0,2,0.0,0.1167415823111064,0.8105694651603699,2.0005,1.0,2,stable_period_2_candidate,,,,,
74,808,4317,OCNT-2328803,2,CYP2D6,5.129553383,4.836146354675293,0.0027499292055831,0.0007008851971477,0.0003777164965867,0.2069241635548601,2,0.0011380536016076,0.6313527877033642,0.7572308778762817,False,not_selected,periodic_signature,1.5379723195065856e-07,1.537972451615133e-07,8.521542440576013e-06,0.0,2,0.0,0.1167415823111064,0.8105694651603699,2.0005,1.0,2,stable_period_2_candidate,,,,,
75,1222,100,OCNT-0495153,3,CYP3A4,5.557870813,5.686520576477051,0.0041398787881003,0.0011977266985923,0.0004909422132186,0.1926275560524695,2,0.001594909466803,0.6794865502647438,0.7340456247329712,False,not_selected,recurrent,1.468674081247733e-07,1.467594188397925e-07,7.4784879871003795e-06,0.0,4,0.0,0.1187952203988788,0.8087843060493469,2.0005,1.0,4,stable_period_4_candidate,,,,,
76,1015,155,OCNT-1965886,3,CYP3A4,1.921832463,3.583730697631836,0.0035133680804388,0.0009577461751177,0.0004648444592021,0.1984587138505961,2,0.0013945170212537,0.6240842701638292,0.7633058428764343,False,not_selected,periodic_signature,1.936283960954021e-07,1.9335998047154137e-07,8.323931069753598e-06,0.0,4,0.0,0.1264104329452825,0.799223005771637,2.0005,1.0,4,stable_period_4_candidate,-0.1854041017214171,1e-05,1-100,0.0,1.0004219802794978e-05
77,1219,184,OCNT-2308512,3,CYP3A4,4.404983815,4.120441436767578,0.0041687558415101,0.0011930034961551,0.0004893682198598,0.1934471843800374,2,0.0016128681600093,0.6847024442807588,0.730377733707428,False,not_selected,high_entropy,1.4901161293847657e-07,1.4901161193847656e-07,7.584186732856324e-06,0.0,2,0.0,0.1167415901528917,0.8105695843696594,2.0005,1.0,2,stable_period_2_candidate,,,,,
78,874,643,OCNT-2309705,3,CYP3A4,3.302121712,4.226714611053467,0.0042243106300698,0.0012069990625604,0.0004990504821762,0.1930194276246738,2,0.0016307480400428,0.6756238309417832,0.7368746399879456,False,not_selected,persistent;complex_signature,1.6954256054715336e-07,1.695425737580081e-07,7.864414328651037e-06,0.0,2,0.0,0.1167415744693212,0.8105696439743042,2.0005,1.0,2,stable_period_2_candidate,,,,,
79,1218,676,OCNT-2309800,3,CYP3A4,4.441259253,4.79421329498291,0.0040189870643184,0.0011418517678976,0.0004802176554221,0.1943223609293331,2,0.0015619581099599,0.6846847641002105,0.7304872274398804,False,not_selected,high_entropy,1.566051973663995e-07,1.566051821555448e-07,7.907061444711871e-06,0.0,2,0.0,0.1167415744693212,0.8105696439743042,2.0005,1.0,2,stable_period_2_candidate,,,,,
80,661,797,OCNT-2310117,3,CYP3A4,4.545574832,4.9344916343688965,0.004087780137615,0.0011672796681523,0.0004848026728723,0.1938807385474785,2,0.0015850836643949,0.6842443668756449,0.7306681275367737,False,not_selected,high_entropy,1.574533438083669e-07,1.5818805820799753e-07,7.714697858318686e-06,0.0,4,0.0,0.1206356560293405,0.8067886829376221,2.0005,1.0,4,stable_period_4_candidate,,,,,
81,623,888,OCNT-2310341,3,CYP3A4,5.137646755,4.594055652618408,0.0041976389485166,0.0012123846681788,0.0004879823245573,0.1923403388637783,2,0.0016147505957633,0.6831884321646577,0.7312581539154053,False,not_selected,recurrent;persistent;complex_signature,1.498920322315022e-07,1.498920454423569e-07,7.459406333509833e-06,0.0,2,0.0,0.1167415901528917,0.8105695247650146,2.0005,1.0,2,stable_period_2_candidate,,,,,
82,413,959,OCNT-2310489,3,CYP3A4,1.996908568,3.490963935852051,0.0039513097154663,0.0011131258215755,0.0004725036560557,0.1951382985015997,2,0.001542103709653,0.6844980269420224,0.730366587638855,False,not_selected,high_entropy,1.809301163343768e-07,1.8093014375608618e-07,7.76337219576817e-06,0.0,2,0.0,0.1167415823111064,0.8105695247650146,2.0005,1.0,2,stable_period_2_candidate,,,,,
83,687,1184,OCNT-2310974,3,CYP3A4,4.97559505,4.197197914123535,0.0040009976374672,0.0011317383032292,0.0004802463809028,0.1947641704529208,2,0.0015585019718855,0.684243549667453,0.7307130694389343,False,not_selected,high_entropy,1.706896891614739e-07,1.7045856282038585e-07,7.383702268271008e-06,0.0,4,0.0,0.1218948428536824,0.8052898645401001,2.0005,1.0,4,stable_period_4_candidate,-0.2123845928136629,1e-05,1-100,0.0,9.997557754104491e-06
84,893,1604,OCNT-2312009,3,CYP3A4,5.61093729,4.97560977935791,0.004189177417265,0.0012083573965355,0.0004910439020022,0.1926589755640334,2,0.0016141652595251,0.6764917060414919,0.7365469336509705,False,not_selected,persistent;recurrent;complex_signature,1.649094382169202e-07,1.6529385504782113e-07,7.561875918327132e-06,0.0,4,0.0,0.118898332033099,0.8086796998977661,2.0005,1.0,4,stable_period_4_candidate,,,,,
85,176,2851,OCNT-2315237,3,CYP3A4,5.616899258,5.040769100189209,0.0041747922087775,0.0011963048018515,0.0004905762034468,0.193212024226927,2,0.0016132401069626,0.6833904148333454,0.7311608195304871,False,not_selected,persistent;complex_signature,1.6268903480023409e-07,1.6268901958937937e-07,7.816623110556975e-06,0.0,2,0.0,0.1167415901528917,0.8105694651603699,2.0005,1.0,2,stable_period_2_candidate,,,,,
86,256,2944,OCNT-2315468,3,CYP3A4,5.350106043,4.764562129974365,0.0041813342842028,0.0012023644521832,0.0004936716868542,0.1927178000114275,2,0.0016116350889205,0.6746091465945034,0.7378882169723511,False,not_selected,persistent;complex_signature;recurrent,1.487729984769536e-07,1.487729974769536e-07,8.080894986051135e-06,0.0,2,0.0,0.1167415744693212,0.8105695247650146,2.0005,1.0,2,stable_period_2_candidate,,,,,
87,566,3030,OCNT-2315667,3,CYP3A4,5.194751392,4.674732208251953,0.0040036649453209,0.0011306318920105,0.0004822076007258,0.1949668257621529,2,0.0015611636918038,0.6852227041083685,0.7299009561538696,False,not_selected,high_entropy,1.6614629416791252e-07,1.661462789570578e-07,7.509229817515006e-06,0.0,2,0.0,0.1167415901528917,0.8105695247650146,2.0005,1.0,2,stable_period_2_candidate,,,,,
88,1138,3200,OCNT-2316110,3,CYP3A4,3.815318973,4.144800662994385,0.0041807140233681,0.0012093130499124,0.0004912745789624,0.1923751936681232,2,0.0016085313400253,0.6701829164460633,0.7408806085586548,False,not_selected,recurrent;persistent;complex_signature,1.501732650463161e-07,1.5017326404631606e-07,7.588722837681416e-06,0.0,2,0.0,0.1167415901528917,0.8105695247650146,2.0005,1.0,2,stable_period_2_candidate,,,,,
89,414,3608,OCNT-2317217,3,CYP3A4,5.197492235,4.4151811599731445,0.0041935020136402,0.001197105855681,0.0004955398617312,0.1932394863012289,2,0.0016207003500312,0.6719922119918387,0.7396097779273987,False,not_selected,persistent;complex_signature,1.675966682110008e-07,1.675966672110008e-07,7.69146117818309e-06,0.0,2,0.0,0.1167415744693212,0.8105695247650146,2.0005,1.0,2,stable_period_2_candidate,,,,,
90,25,3815,OCNT-2317750,3,CYP3A4,2.068067157,2.6962215900421143,0.003708827543141,0.0010163673432543,0.0004809040692634,0.1981494877847643,2,0.001469804556109,0.632101976876833,0.7579947113990784,False,not_selected,periodic_signature,1.6882668874087506e-07,1.6882668774087509e-07,7.627917966601672e-06,0.0,2,0.0,0.1167415901528917,0.8105694651603699,2.0005,1.0,2,stable_period_2_candidate,,,,,
91,959,4140,OCNT-2318602,3,CYP3A4,4.009477295,2.9812347888946533,0.0037784613678918,0.0010479025077074,0.0004852696729358,0.1966929144528159,2,0.0014863931573927,0.6336761521312879,0.7581131458282471,False,not_selected,periodic_signature,1.76715318934395e-07,1.7701675858461385e-07,8.209388397517614e-06,0.0,4,0.0,0.1188519635569302,0.8087269067764282,2.0005,1.0,4,stable_period_4_candidate,-0.1389215951605383,1e-05,1-100,0.0,9.99955318548018e-06
92,917,4229,OCNT-2328483,3,CYP3A4,2.034344685,4.082336902618408,0.0039869537587033,0.0011412117164582,0.0004710212815552,0.1935545720452493,2,0.0015433862572535,0.6843098622126779,0.7304497957229614,False,not_selected,high_entropy,1.67753484992783e-07,1.67753483992783e-07,7.885768354753964e-06,0.0,2,0.0,0.1167415823111064,0.8105695843696594,2.0005,1.0,2,stable_period_2_candidate,,,,,
93,1060,4519,OCNT-2395413,3,CYP3A4,4.26554637,3.251368999481201,0.0035677675633446,0.0009653787710703,0.0004716168332379,0.1996176120130932,2,0.0014243784826248,0.6308884778141983,0.7582850456237793,False,not_selected,periodic_signature,1.635737741930931e-07,1.635737589822384e-07,7.742056368442718e-06,0.0,2,0.0,0.1167415823111064,0.8105695247650146,2.0005,1.0,2,stable_period_2_candidate,,,,,
94,86,4576,OCNT-2395470,3,CYP3A4,4.95156472,4.739855766296387,0.0041700005541311,0.0011955703375861,0.0004914113669656,0.193020905104522,2,0.0016097945626825,0.6796828870760067,0.7338339686393738,False,not_selected,persistent,1.4696310402042548e-07,1.4724002994626062e-07,7.843374078220222e-06,0.0,8,0.0,0.130141421055723,0.7972169518470764,2.0005,1.0,8,stable_period_8_candidate,,,,,
95,339,4666,OCNT-2395561,3,CYP3A4,3.054516267,4.035194396972656,0.0040715299556718,0.0011729984544217,0.0004818455490749,0.1927806389924966,2,0.0015698242932558,0.6776817849685298,0.7349698543548584,False,not_selected,recurrent,1.622412081355939e-07,1.623661063376858e-07,7.781416570651345e-06,0.0,4,0.0,0.1200340185815771,0.8074685335159302,2.0005,1.0,4,stable_period_4_candidate,,,,,
96,824,4704,OCNT-2395599,3,CYP3A4,4.808982763,4.63838005065918,0.0041212518709467,0.0011873085750266,0.0004892327706329,0.1926723335096386,2,0.0015881024301052,0.6673939408690419,0.7425758838653564,False,not_selected,recurrent,1.64881755471935e-07,1.648817260502256e-07,7.567705779365497e-06,0.0,2,0.0,0.1167415744693212,0.8105695247650146,2.0005,1.0,2,stable_period_2_candidate,,,,,
97,333,4742,OCNT-2395637,3,CYP3A4,4.902830315,4.319936752319336,0.0039653573195205,0.0011126190656796,0.0004924296517856,0.1950623212822275,2,0.0015469836071133,0.6330676804439106,0.7574489712715149,False,not_selected,periodic_signature,1.5385670437764168e-07,1.538567033776417e-07,7.742820343992207e-06,0.0,2,0.0,0.1167415744693212,0.8105695843696594,2.0005,1.0,2,stable_period_2_candidate,,,,,
98,363,4768,OCNT-2395663,3,CYP3A4,5.183907513,3.8173513412475586,0.0036625016956345,0.0010016637388616,0.0004793079569935,0.1984334397872645,2,0.0014535256195813,0.6327065956479947,0.7575769424438477,False,not_selected,periodic_signature,1.7076845992916026e-07,1.7076843050745088e-07,7.830977665435057e-06,0.0,2,0.0,0.1167415744693212,0.8105695843696594,2.0005,1.0,2,stable_period_2_candidate,,,,,
99,1018,4776,OCNT-2395671,3,CYP3A4,4.42524445,3.3628973960876465,0.003659070470439,0.001001849072054,0.000477915018564,0.1983721193710345,2,0.0014517151284962,0.6325143703094811,0.757780909538269,False,not_selected,periodic_signature,1.7464253787649034e-07,1.7438816257708822e-07,7.765413101878949e-06,0.0,4,0.0,0.1184215279646915,0.8091548681259155,2.0005,1.0,4,stable_period_4_candidate,-0.1470015069582138,1e-05,1-100,0.0,9.996731932915282e-06
