molecule_id,cyp_target,intervention,target,bond_index,ring_bond,mean_lyapunov,std_lyapunov,positive_block_fraction,repeats,baseline_lyapunov,lyapunov_change
OCNT-0494110,CYP2C9,bond_deletion,18-19:AROMATIC,18,True,0.0119052743539214,0.0004708860069513,0.9825,2,0.0114649827592074,0.0004402915947139992
OCNT-0494110,CYP2C9,ring_opening,18-19:AROMATIC,18,True,0.0094491085037589,0.0001166360452771,0.98,2,0.0114649827592074,-0.0020158742554485
OCNT-0494110,CYP2C9,bond_type_change,18-19:AROMATIC->single,18,True,0.0123186251148581,5.799904465675354e-05,0.965,2,0.0114649827592074,0.0008536423556506998
OCNT-0494110,CYP2C9,bond_type_change,18-19:AROMATIC->double,18,True,0.0109528447501361,0.0001793778501451,0.9775,2,0.0114649827592074,-0.0005121380090712998
OCNT-0494110,CYP2C9,bond_type_change,18-19:AROMATIC->triple,18,True,0.0101535473950207,0.0003107241354882,0.98,2,0.0114649827592074,-0.0013114353641866996
OCNT-0494110,CYP2C9,bond_deletion,12-6:AROMATIC,19,True,0.0110854478552937,9.84538346529007e-05,0.97,2,0.0114649827592074,-0.0003795349039136999
OCNT-0494110,CYP2C9,ring_opening,12-6:AROMATIC,19,True,0.0107954828999936,2.8850045055150982e-05,0.98,2,0.0114649827592074,-0.0006694998592137996
OCNT-0494110,CYP2C9,bond_type_change,12-6:AROMATIC->single,19,True,0.0123024093918502,0.0001324624754488,0.975,2,0.0114649827592074,0.0008374266326427997
OCNT-0494110,CYP2C9,bond_type_change,12-6:AROMATIC->double,19,True,0.0107060908339917,0.0004682061262428,0.98,2,0.0114649827592074,-0.0007588919252157003
OCNT-0494110,CYP2C9,bond_type_change,12-6:AROMATIC->triple,19,True,0.0112029765732586,0.0001722867600619,0.9725,2,0.0114649827592074,-0.00026200618594880015
OCNT-0494110,CYP2C9,bond_deletion,19-13:AROMATIC,20,True,0.0112223508767783,9.327195584774016e-07,0.975,2,0.0114649827592074,-0.00024263188242910037
OCNT-0494110,CYP2C9,ring_opening,19-13:AROMATIC,20,True,0.0100592724047601,0.0002984791062772,0.975,2,0.0114649827592074,-0.0014057103544473006
OCNT-0494110,CYP2C9,bond_type_change,19-13:AROMATIC->single,20,True,0.0121558145619928,0.0002551223151385,0.98,2,0.0114649827592074,0.0006908318027854
OCNT-0494110,CYP2C9,bond_type_change,19-13:AROMATIC->double,20,True,0.0101130693219602,0.0001084511168301,0.975,2,0.0114649827592074,-0.0013519134372472
OCNT-0494110,CYP2C9,bond_type_change,19-13:AROMATIC->triple,20,True,0.0116201592609286,0.0001334389671683,0.98,2,0.0114649827592074,0.00015517650172119923
OCNT-0494110,CYP2C9,atom_feature_ablation,element_identity,-1,False,0.0098892608657479,0.0009944206103682,0.98,2,0.0114649827592074,-0.0015757218934594995
OCNT-0494110,CYP2C9,atom_feature_ablation,charge_aromaticity,-1,False,0.0100899362005293,0.0007508131675422,0.9575,2,0.0114649827592074,-0.0013750465586780999
OCNT-0494110,CYP2C9,atom_feature_ablation,hybridisation,-1,False,0.0117388283833861,0.0005474723875522,0.9725,2,0.0114649827592074,0.00027384562417870004
OCNT-0494110,CYP2C9,atom_feature_ablation,local_valence,-1,False,0.0101506952196359,0.0008323034271597,0.96,2,0.0114649827592074,-0.0013142875395715011
OCNT-0494110,CYP2C9,atom_feature_ablation,donor_acceptor,-1,False,0.0108861220069229,0.0003128130920231,0.985,2,0.0114649827592074,-0.0005788607522845008
OCNT-0494110,CYP2C9,atom_feature_ablation,chirality,-1,False,0.0114347250200808,4.162499681115151e-05,0.98,2,0.0114649827592074,-3.025773912660075e-05
OCNT-0494110,CYP2C9,atom_feature_ablation,neighbour_chemistry,-1,False,0.0103617771528661,0.000304200220853,0.9775,2,0.0114649827592074,-0.0011032056063412995
