validation_pair_index,training_index,molecule_id,cyp_index,cyp_target,experimental_pic50,predicted_pic50,late_motion,final_step,late_amplitude,recurrence_ratio,recurrence_lag,recurrence_distance,spectral_entropy,spectral_concentration,selected_for_perturbation,dynamical_classification,dynamic_score
753,220,OCNT-2308604,1,CYP2C9,4.211255327,4.116053581237793,0.1498861610899435,0.1651382446289062,0.1440243422985077,0.6271784352136848,11,1.0340590476989746,0.4235216974200495,0.6817852854728699,False,not_selected,0.34020015752269245
627,2943,OCNT-2315467,1,CYP2C9,4.137838903,4.823389053344727,0.147772341967629,0.2824078202247619,0.1441895812749862,0.6343839172818216,11,1.0311883687973022,0.4560724506645154,0.6569661498069763,False,not_selected,0.3391751118647188
868,3234,OCNT-2316195,1,CYP2C9,4.145326198,4.21912956237793,0.134018525482224,0.1870056390762329,0.1187654733657836,0.5844270569210601,11,0.861564576625824,0.4340594170601011,0.6725536584854126,False,not_selected,0.3288528931921988
478,3558,OCNT-2317103,1,CYP2C9,4.51746869,4.768999099731445,0.1350022703419195,0.0740505307912826,0.1323348134756088,0.5946526160698014,11,0.8830739855766296,0.447244141833799,0.6554233431816101,False,not_selected,0.32856366827733186
271,1000,OCNT-2310597,1,CYP2C9,4.426072795,4.620556831359863,0.1458406746397481,0.2728007137775421,0.1365536004304886,0.6464433116512713,11,1.0370550155639648,0.435814870849747,0.6819844245910645,False,not_selected,0.32392663927115145
69,4332,OCNT-2328849,1,CYP2C9,2.110043877,1.6002933979034424,0.1299412101517187,0.0409475527703762,0.1213016808032989,0.6064665875218079,11,0.8668550252914429,0.4942521322500341,0.621605396270752,False,not_selected,0.32015767122434174
376,1242,OCNT-2311102,1,CYP2C9,2.22774604,4.334473133087158,0.1354850232611165,0.1427067518234253,0.1291492879390716,0.6377470929073812,11,0.950456976890564,0.4426050925583413,0.6769322156906128,False,not_selected,0.3064716196993422
5,362,OCNT-2308975,1,CYP2C9,3.614555483,3.885768413543701,0.1303513199100957,0.0830975100398063,0.1253316402435302,0.6226531999905198,11,0.8928003311157227,0.4481136054996938,0.6546295881271362,False,not_selected,0.3031599610497893
545,1740,OCNT-2312377,1,CYP2C9,4.105874055,3.889128684997559,0.1059115901599393,0.4242701828479767,0.0940169915556907,0.5190232080567106,11,0.6046763062477112,0.4525809072568192,0.6640358567237854,False,not_selected,0.2964128604182325
550,1339,OCNT-2311335,1,CYP2C9,4.13930824,4.114849090576172,0.1437152326117025,0.2079531252384185,0.1492274552583694,0.7038508523813793,11,1.1126949787139893,0.4381757264118758,0.6805822253227234,False,not_selected,0.2936527793615483
603,3389,OCNT-2316656,1,CYP2C9,2.869953317,4.098995208740234,0.108708307148026,0.1023620516061782,0.1086059138178825,0.6187019195545798,11,0.7398384213447571,0.4460798501905904,0.6817591786384583,False,not_selected,0.25408179213063264
797,108,OCNT-0495493,2,CYP2D6,4.522101552,4.242159843444824,0.2246433794508443,0.1677326411008834,0.1758698970079422,0.6146954437043389,11,1.518959879875183,0.5224544660729763,0.5825536251068115,False,not_selected,0.5563882404229542
379,31,OCNT-0022266,2,CYP2D6,5.54198825,5.5659284591674805,0.2018717378387914,0.1931201368570327,0.1489715725183487,0.5664254524592002,11,1.257798194885254,0.4779522286176436,0.6282593011856079,False,not_selected,0.5267361901524882
688,4235,OCNT-2328509,2,CYP2D6,5.790099298,4.727262496948242,0.2166034132252202,0.1341516226530075,0.1613756418228149,0.6157915334726465,11,1.4672080278396606,0.4796649823397548,0.6365365982055664,False,not_selected,0.5204691331126635
224,3070,OCNT-2315764,2,CYP2D6,5.277414505,4.718812942504883,0.1803309917459951,0.194033145904541,0.1319047659635543,0.5358880109602289,11,1.0630093812942505,0.4824003569964266,0.6224610805511475,False,not_selected,0.49884065527568267
918,78,OCNT-0493940,2,CYP2D6,5.2824111,4.362573623657227,0.194693922997521,0.2035226076841354,0.1496624946594238,0.5985017467786827,11,1.281771183013916,0.4604873430601156,0.6495611667633057,False,not_selected,0.4750997166491946
499,2570,OCNT-2314528,2,CYP2D6,5.25034773,5.013609886169434,0.1905410289774404,0.0843230038881301,0.1522340029478073,0.6080875143875638,11,1.274521827697754,0.4930932788863518,0.6147910356521606,False,not_selected,0.46785293726156496
138,1236,OCNT-2311092,2,CYP2D6,5.274863845,4.56162166595459,0.1814558357010351,0.2509522140026092,0.1458265483379364,0.5991824203047741,11,1.1959766149520874,0.5307295953944213,0.5792096853256226,False,not_selected,0.46356469841575043
335,1555,OCNT-2311890,2,CYP2D6,4.134224525,4.349977016448975,0.1831613481054769,0.3106257617473602,0.142293244600296,0.5839565562232594,11,1.1765409708023071,0.4682296597161757,0.6400055885314941,False,not_selected,0.46051871656569815
526,4242,OCNT-2328534,2,CYP2D6,4.66182121,5.688931465148926,0.1999532729397283,0.102129690349102,0.1566254198551178,0.6398194879627948,11,1.4072740077972412,0.4733900703668806,0.6317000389099121,False,not_selected,0.46045669509817394
1052,2675,OCNT-2314801,2,CYP2D6,6.964228025,4.597561836242676,0.1870904862890706,0.1298763006925583,0.1543424129486084,0.626316885852254,11,1.2889572381973269,0.5284411431846913,0.5824825763702393,False,not_selected,0.45656887623831854
810,30,OCNT-0022254,2,CYP2D6,5.638113973,5.243895530700684,0.175533264876412,0.1610679626464843,0.1440364718437194,0.5882023165307483,11,1.135739803314209,0.4855921789829461,0.6184406280517578,False,not_selected,0.4433352914857276
348,3044,OCNT-2315705,2,CYP2D6,4.275172858,4.490843772888184,0.1825819015512929,0.2405537813901901,0.1495802104473114,0.6275419511529907,11,1.260355830192566,0.5126213996619434,0.6036436557769775,False,not_selected,0.4400937514536387
201,915,OCNT-2310404,2,CYP2D6,2.27170838,4.742656230926514,0.1679865568886266,0.2164501249790191,0.1297941207885742,0.5647323688447138,11,1.0435419082641602,0.4700407512369901,0.6381353139877319,False,not_selected,0.43728161853278824
716,4213,OCNT-2328420,2,CYP2D6,5.669635833,4.836410999298096,0.1934759318838582,0.2754490971565246,0.1545436829328537,0.6614812903586021,11,1.407787799835205,0.4940567875027504,0.6204147338867188,False,not_selected,0.436995019304009
177,3390,OCNT-2316657,2,CYP2D6,4.840807162,4.300463676452637,0.1571632027636037,0.1017881333827972,0.1216717362403869,0.5346963393859618,11,0.9243804812431335,0.4803109760486848,0.6326589584350586,False,not_selected,0.43510754973392973
808,4317,OCNT-2328803,2,CYP2D6,5.129553383,4.887543678283691,0.1652073562155233,0.2044065147638321,0.1333558559417724,0.5699348856741113,11,1.0357317924499512,0.4854713033952932,0.6267288327217102,False,not_selected,0.4305944291823711
475,3143,OCNT-2315946,2,CYP2D6,4.304557198,4.910574913024902,0.1803067773590551,0.0418513305485248,0.1423634141683578,0.6185121783207133,11,1.2267413139343262,0.4707162557580129,0.6358761787414551,False,not_selected,0.4287387019691001
195,3336,OCNT-2316507,2,CYP2D6,4.490284045,4.909189224243164,0.1670540869245992,0.1026638522744178,0.1306094825267791,0.575711932578194,11,1.0579253435134888,0.4758364543792593,0.6365033984184265,False,not_selected,0.4282428370596245
465,370,OCNT-2309003,2,CYP2D6,2.220852298,4.882467746734619,0.1851051300774084,0.0654131919145584,0.153593510389328,0.6440189881497035,11,1.3113234043121338,0.4828333918443112,0.6259612441062927,False,not_selected,0.4261987191853766
1209,4278,OCNT-2328671,2,CYP2D6,4.551545305,4.824649810791016,0.1722334027300344,0.0825105905532836,0.1448429822921753,0.5940258356844919,11,1.1254220008850098,0.4567571848091666,0.6509408354759216,False,not_selected,0.4223759840377909
658,2784,OCNT-2315097,2,CYP2D6,5.157569278,5.348946571350098,0.1752421557913289,0.1140522882342338,0.1368822157382965,0.60943141209306,11,1.1747788190841677,0.4667577112647902,0.6419905424118042,False,not_selected,0.4217665486962917
570,1140,OCNT-2310890,2,CYP2D6,6.908166937,4.389698505401611,0.1745497584352956,0.2190013229846954,0.146090030670166,0.6339182608846612,11,1.2171530723571775,0.5285259333187955,0.5810766220092773,False,not_selected,0.4208804965651942
909,3739,OCNT-2317521,2,CYP2D6,4.63078723,4.550924777984619,0.1527354717264638,0.0766860619187355,0.1213925406336784,0.5474442758378218,11,0.919755756855011,0.4901188846225711,0.6286844611167908,False,not_selected,0.4157391369615202
772,1067,OCNT-2310736,2,CYP2D6,5.614492347,4.23492431640625,0.1753473728905187,0.1937796026468277,0.1461035013198852,0.646477735221634,11,1.2469398975372314,0.5246441438093037,0.5876407623291016,False,not_selected,0.4135368175026504
1033,3812,OCNT-2317740,2,CYP2D6,5.572677387,5.215692043304443,0.1748040169487462,0.0724470764398574,0.1427868902683258,0.6333342707656077,11,1.217803120613098,0.4896395206044959,0.6204487085342407,False,not_selected,0.41114934723568863
41,2347,OCNT-2313994,2,CYP2D6,4.80404251,5.151394844055176,0.1587752699861989,0.0425386354327201,0.130991518497467,0.5794957094347004,11,1.0121054649353027,0.4927857013514282,0.6229982376098633,False,not_selected,0.40900639798493316
1187,1864,OCNT-2312721,2,CYP2D6,4.7666282,4.791501045227051,0.1640800088654027,0.0802605524659156,0.1318809688091278,0.5912894837924066,11,1.067206621170044,0.4713768018192539,0.6369775533676147,False,not_selected,0.4083000379753269
143,2136,OCNT-2313402,2,CYP2D6,3.606227758,4.3584513664245605,0.1649420261393056,0.1777037233114242,0.1373959183692932,0.5979735576381278,11,1.0849406719207764,0.4799992857098996,0.6386189460754395,False,not_selected,0.4082355778973173
712,1830,OCNT-2312606,2,CYP2D6,4.56985311,4.481371879577637,0.1806084513674245,0.0409879833459854,0.149264246225357,0.6508137411369833,11,1.2929670810699463,0.4672862952395666,0.6342778205871582,False,not_selected,0.407189167568737
366,636,OCNT-2309692,2,CYP2D6,3.26384948,4.006020545959473,0.1793257594118581,0.0846780687570571,0.1511856764554977,0.6686811631284773,11,1.3190293312072754,0.5115427876256115,0.6026800870895386,False,not_selected,0.40536293411692803
1083,2735,OCNT-2314976,2,CYP2D6,4.9048933,4.384502410888672,0.1642976999292837,0.0814730077981948,0.1331963539123535,0.6038426520846163,11,1.0913095474243164,0.4890326623539385,0.6185088157653809,False,not_selected,0.40514634184875004
391,2010,OCNT-2313093,2,CYP2D6,4.488723545,4.836450576782227,0.1640393882999883,0.0419135093688964,0.1295430660247802,0.6008776674923024,11,1.084243655204773,0.4749918039134021,0.6423270106315613,False,not_selected,0.4026722348847328
1061,89,OCNT-0494161,2,CYP2D6,4.907063575,5.33896541595459,0.1604039669046865,0.1610855907201767,0.1305660754442215,0.579276946378745,11,1.0221015214920044,0.4537145759110658,0.6475505828857422,False,not_selected,0.40253903798691704
1065,1089,OCNT-2310796,2,CYP2D6,2.043040692,5.286627769470215,0.1579177230606542,0.1626797169446945,0.1256274133920669,0.5816778972377868,11,1.0104297399520874,0.4777365019108108,0.6361463665962219,False,not_selected,0.4011855784335823
1098,2971,OCNT-2315525,2,CYP2D6,4.186298222,4.775361061096191,0.1634795814762578,0.2739337086677551,0.1308734565973281,0.6028380177161804,11,1.084068775177002,0.4685142144173293,0.6445074081420898,False,not_selected,0.3982364783070264
1154,2802,OCNT-2315127,2,CYP2D6,4.995725925,4.532886981964111,0.158875361085938,0.1708027720451355,0.1330373287200927,0.599316131936505,11,1.0473822355270386,0.4903375383935046,0.6144348382949829,False,not_selected,0.3950801620959565
994,152,OCNT-1911794,2,CYP2D6,7.46628706,5.900315284729004,0.1593089699755178,0.113693356513977,0.1299488246440887,0.5933138054577797,11,1.0397223234176636,0.4570289926399395,0.64173424243927,False,not_selected,0.3912226311047007
1069,3031,OCNT-2315670,2,CYP2D6,5.051544527,4.445765495300293,0.151989459992455,0.1204441785812377,0.1213351041078567,0.5691965221516988,11,0.9516305923461914,0.461629433153893,0.6511056423187256,False,not_selected,0.39029097966788284
926,3312,OCNT-2316424,2,CYP2D6,6.138897052,4.779735565185547,0.1689104437838064,0.0745843425393104,0.1436765491962433,0.6457753525305798,11,1.1998602151870728,0.484628353273535,0.620559573173523,False,not_selected,0.38832270854372636
1009,233,OCNT-2308640,2,CYP2D6,5.671216787,4.685821056365967,0.1677233725796209,0.1882577389478683,0.1380520164966583,0.6360337597855781,11,1.173454999923706,0.4724441657871351,0.6348651647567749,False,not_selected,0.38828646690745133
118,493,OCNT-2309342,2,CYP2D6,4.887505255,4.819188117980957,0.1642917394648061,0.0970586016774177,0.136302649974823,0.6169979635141661,11,1.115044355392456,0.4577934850825429,0.6475346088409424,False,not_selected,0.3881753937736845
1172,4329,OCNT-2328839,2,CYP2D6,4.372751283,5.283973693847656,0.1679254472265706,0.0417455732822418,0.1386205852031707,0.6349446709279192,11,1.1728570461273191,0.4563086295347525,0.6422148942947388,False,not_selected,0.3851536820635819
1225,1020,OCNT-2310634,2,CYP2D6,4.655220685,4.886460304260254,0.1678284704695211,0.2378362417221069,0.1406384706497192,0.640788073611582,11,1.1829673051834106,0.4652809580480965,0.6473578214645386,False,not_selected,0.3837709722206692
77,326,OCNT-2308879,2,CYP2D6,4.738641598,4.881045818328857,0.157051146031426,0.0926190763711929,0.1326260268688202,0.6104301208523477,11,1.0545562505722046,0.481111326873993,0.6319085955619812,False,not_selected,0.3810595567612086
1282,3654,OCNT-2317327,2,CYP2D6,5.25381474,4.857141494750977,0.1629175245771871,0.0436010509729385,0.1367104947566986,0.6276012259852369,11,1.1247196197509766,0.4543788568846017,0.6553825736045837,False,not_selected,0.377538783148604
1000,677,OCNT-2309801,2,CYP2D6,4.673633565,4.824194431304932,0.1627302467833028,0.1829418689012527,0.1346887648105621,0.6323949219659657,11,1.1320075988769531,0.4653905190583829,0.650955319404602,False,not_selected,0.37707981597789697
503,3800,OCNT-2317700,2,CYP2D6,4.27219851,5.062610626220703,0.1541335880766378,0.1369639784097671,0.1312632262706756,0.6105007838258131,11,1.0350854396820068,0.4815901198559228,0.6334440112113953,False,not_selected,0.3740581622208781
1213,3521,OCNT-2316987,2,CYP2D6,4.41372459,4.688632965087891,0.1704913377771841,0.0966837927699089,0.1446742117404937,0.6666028902130523,11,1.250150203704834,0.4583632790564176,0.6403931379318237,False,not_selected,0.37299314188689225
1195,1035,OCNT-2310665,2,CYP2D6,5.35394303,4.639834403991699,0.1605399847040639,0.1423891335725784,0.1365235149860382,0.6275915318515206,11,1.1082888841629028,0.4566327352070505,0.6546750068664551,False,not_selected,0.3726114600999807
588,701,OCNT-2309866,2,CYP2D6,6.220280083,5.472042083740234,0.1638379842052923,0.0699163451790809,0.1390690058469772,0.6539950612628974,11,1.1786415576934814,0.4697900314351647,0.6329442262649536,False,not_selected,0.36820986918518817
87,1752,OCNT-2312401,2,CYP2D6,4.76647041,5.308119297027588,0.1656745076189504,0.0445222035050392,0.1470524668693542,0.6635853384964321,11,1.209330916404724,0.4732448753575041,0.6352207064628601,False,not_selected,0.3678187343319502
136,2350,OCNT-2313997,2,CYP2D6,4.617108802,4.910125732421875,0.1620972454557882,0.071521908044815,0.1386418789625167,0.6568520741536286,11,1.1712130308151243,0.4870990103529385,0.6256328225135803,False,not_selected,0.36698468769980724
907,2730,OCNT-2314962,2,CYP2D6,4.428092525,4.302548408508301,0.1515043377886281,0.2360813319683075,0.128191739320755,0.6139312220317781,11,1.0231456756591797,0.4669430292891673,0.6538466215133667,False,not_selected,0.36200835574150914
173,1253,OCNT-2311133,2,CYP2D6,4.73258698,5.048769950866699,0.1602856963882909,0.0425247848033905,0.1348549127578735,0.6406117463616164,11,1.1294898986816406,0.446826880347866,0.6528192758560181,False,not_selected,0.3620065591787457
371,3895,OCNT-2317957,2,CYP2D6,4.644202297,4.477991104125977,0.1528085172186361,0.1684925258159637,0.1266158670186996,0.6138147589220444,11,1.031757354736328,0.4510445365229267,0.664781928062439,False,not_selected,0.36123596055863466
1185,1954,OCNT-2312947,2,CYP2D6,5.399259727,4.629422664642334,0.1553220152864919,0.1740528047084808,0.1349703073501587,0.6551718303458925,11,1.1193886995315552,0.4864754133534401,0.6320439577102661,False,not_selected,0.352399700631184
1145,3448,OCNT-2316781,2,CYP2D6,6.370402795,4.977506160736084,0.1608429849157796,0.0741412118077278,0.1399665176868438,0.6745976906800302,11,1.1935473680496216,0.4698329115470369,0.6392443776130676,False,not_selected,0.35044933608112466
439,2819,OCNT-2315159,2,CYP2D6,4.270086723,4.764348030090332,0.1452853977690206,0.1047932505607605,0.1292863637208938,0.626879137818808,11,1.0018402338027954,0.4695248409056065,0.6402525901794434,False,not_selected,0.34057681642635484
955,954,OCNT-2310481,2,CYP2D6,4.891956715,4.3988847732543945,0.1487597376118169,0.041183091700077,0.1285817474126815,0.6472682593522262,11,1.0591620206832886,0.4817621414716049,0.6250216364860535,False,not_selected,0.3405489828730959
749,2687,OCNT-2314827,2,CYP2D6,4.65184998,4.543118476867676,0.1573379188786016,0.1373132169246673,0.139539897441864,0.6879672500342517,11,1.1906766891479492,0.4718825846566462,0.6469017863273621,False,not_selected,0.33661913803600974
1093,4201,OCNT-2328381,2,CYP2D6,4.892280237,4.2447052001953125,0.1560988277206884,0.0841194614768028,0.1491977572441101,0.6837247350975608,11,1.174014925956726,0.4716075346841816,0.6403203010559082,False,not_selected,0.335977622626677
108,799,OCNT-2310120,2,CYP2D6,2.51847933,4.720929145812988,0.1581409573564992,0.1633119285106659,0.1373449862003326,0.6977335987862019,11,1.2137428522109983,0.4670561535650012,0.6558501124382019,False,not_selected,0.33250751436380527
418,2449,OCNT-2314235,2,CYP2D6,4.327968535,4.53059196472168,0.1534859538088308,0.2388163208961486,0.1385335922241211,0.6971865198021021,11,1.1770917177200315,0.4909492114864788,0.6267602443695068,False,not_selected,0.32823319915950616
181,3754,OCNT-2317592,2,CYP2D6,2.267230695,4.278605937957764,0.1418282985697256,0.1126862540841102,0.1322808861732483,0.6787049017909061,11,1.0588551759719849,0.4651855143949399,0.656285285949707,False,not_selected,0.30617838186714985
859,124,OCNT-0497983,3,CYP3A4,3.80082054,4.289214611053467,0.1520282477150426,0.2296977043151855,0.1251396387815475,0.5251177941986953,11,0.8781601190567017,0.531844287509844,0.5891668796539307,False,not_selected,0.4434883094331031
27,4544,OCNT-2395438,3,CYP3A4,3.095404022,4.14212703704834,0.1384206712255941,0.0942480638623237,0.1099541038274765,0.493296682573441,11,0.7511070370674133,0.4855960969627111,0.6337655186653137,False,not_selected,0.41686314985725936
1203,4720,OCNT-2395615,3,CYP3A4,5.30099028,4.043303489685059,0.1512302011261449,0.5036733150482178,0.1162567883729934,0.5511131865499248,11,0.9167945384979248,0.4988700135514838,0.6130690574645996,False,not_selected,0.41130283060429773
953,4811,OCNT-2395706,3,CYP3A4,3.54631486,4.235145568847656,0.1489483565102086,0.3411183953285217,0.1204211264848709,0.5573009378804138,11,0.9130996465682985,0.4934176126372043,0.6304503679275513,False,not_selected,0.39914179910000935
546,4889,OCNT-2395784,3,CYP3A4,5.151652217,4.538991928100586,0.1510898470888601,0.1931227743625641,0.1182852163910865,0.559259680717242,11,0.9294830560684204,0.4588016614898524,0.6482255458831787,False,not_selected,0.39411051353604515
389,3973,OCNT-2318155,3,CYP3A4,2.77773337,4.460245132446289,0.1432199478159414,0.1643926352262497,0.1168246492743492,0.5355938326067728,11,0.8437849283218384,0.4576907845676886,0.6464606523513794,False,not_selected,0.38979238629665103
856,3916,OCNT-2318000,3,CYP3A4,4.070875052,3.960684299468994,0.1424524486074911,0.3530838191509247,0.1138892099261283,0.5526254283010991,11,0.8659512996673584,0.4963123507177318,0.6219034194946289,False,not_selected,0.38571036967418526
210,3084,OCNT-2315808,3,CYP3A4,2.151907,3.341944694519043,0.1386648416529165,0.1796196550130844,0.1093538105487823,0.5398589945996117,11,0.8234540820121765,0.4767396709840004,0.6356794834136963,False,not_selected,0.37930621641572576
1164,3720,OCNT-2317470,3,CYP3A4,3.972794433,4.23044490814209,0.1599066853533254,0.5684786438941956,0.1313380450010299,0.6102986650994079,11,1.0734992027282717,0.4453891006840024,0.6688823699951172,False,not_selected,0.3787119214795526
1287,2776,OCNT-2315082,3,CYP3A4,3.643544107,4.086642265319824,0.1577222645292745,0.5607581734657288,0.1272365748882293,0.6194810895296987,11,1.0747655630111694,0.4831532379228678,0.6383737325668335,False,not_selected,0.37761651046800165
440,2938,OCNT-2315458,3,CYP3A4,4.661217348,4.167635440826416,0.143342524767922,0.1725906878709793,0.1209049373865127,0.5697276798671198,11,0.8983282446861267,0.4997801578323799,0.6149685382843018,False,not_selected,0.3773421619091198
668,4702,OCNT-2395597,3,CYP3A4,5.809395215,5.336774349212647,0.1594271659861074,0.55859375,0.1319520175457,0.6294437557685478,11,1.103854775428772,0.4800964458305287,0.6349828243255615,False,not_selected,0.3748827112547268
161,4671,OCNT-2395566,3,CYP3A4,4.440221917,3.792029857635498,0.1546084284792409,0.1629517376422882,0.1221527308225631,0.6060401384478797,11,1.0306880474090576,0.4688129983315167,0.6393007636070251,False,not_selected,0.37471258914222527
447,2099,OCNT-2313287,3,CYP3A4,4.85689231,3.1232404708862305,0.1383273303518758,0.1154488623142242,0.1109364926815033,0.5481856012454308,11,0.8341195583343506,0.4838276665446118,0.6447222232818604,False,not_selected,0.3744241354553096
83,1861,OCNT-2312716,3,CYP3A4,4.614776755,4.711948394775391,0.1556942909965978,0.3204887509346008,0.1221816465258598,0.6396121598898402,11,1.0954235792160034,0.5281085582974407,0.6016280055046082,False,not_selected,0.37197194404641964
89,539,OCNT-2309459,3,CYP3A4,4.3840829,3.8867220878601074,0.1363764703283773,0.098064050078392,0.1113772392272949,0.5486501265392634,11,0.8230526447296143,0.4950064286743087,0.6227180361747742,False,not_selected,0.3716096834732882
473,2760,OCNT-2315042,3,CYP3A4,4.288542807,4.155823707580566,0.1407937258491979,0.0808815658092498,0.1143597215414047,0.5694437323132006,11,0.8819151520729065,0.4874599266946898,0.6256177425384521,False,not_selected,0.3677712357637014
640,390,OCNT-2309062,3,CYP3A4,6.650677757,5.057548999786377,0.1444692462692724,0.3220811188220978,0.1130346581339836,0.5750327503809317,11,0.9138200283050536,0.460810915317473,0.6545214056968689,False,not_selected,0.3670090994609191
599,4624,OCNT-2395519,3,CYP3A4,4.769233823,4.604223251342773,0.147451251746224,0.5569909811019897,0.119387999176979,0.5847253291712392,11,0.948403298854828,0.451812727936138,0.6772063374519348,False,not_selected,0.36610626110330846
1236,4848,OCNT-2395743,3,CYP3A4,4.89372463,3.903478622436523,0.1423292160044179,0.150420069694519,0.1169022694230079,0.5698375605207795,11,0.8921498656272888,0.4376665307937554,0.6584131121635437,False,not_selected,0.35908821106257144
274,1949,OCNT-2312931,3,CYP3A4,4.528305637,4.790460586547852,0.1545418202887044,0.5462540984153748,0.127496987581253,0.6461507914068316,11,1.0984305143356323,0.5006739798848177,0.617424726486206,False,not_selected,0.3589206909525767
8,3959,OCNT-2318114,3,CYP3A4,2.010743362,3.3720037937164307,0.1484172940264211,0.1731453239917755,0.1274323761463165,0.6067064060070951,11,0.990502953529358,0.4587323141885426,0.6588168144226074,False,not_selected,0.3568465746152526
192,4469,OCNT-2395363,3,CYP3A4,4.867541923,4.179349422454834,0.1535343527803884,0.227100133895874,0.1232259944081306,0.6355471454376984,11,1.0733615159988403,0.4723777925764322,0.6350190043449402,False,not_selected,0.35569441709277544
339,4666,OCNT-2395561,3,CYP3A4,3.054516267,4.438797950744629,0.1355740278969274,0.0403810106217861,0.1136320829391479,0.5749143970778238,11,0.8573780655860901,0.5001921463033652,0.618931770324707,False,not_selected,0.353769348841254
697,546,OCNT-2309471,3,CYP3A4,4.866275922,4.34681510925293,0.1435744166384206,0.1340175867080688,0.1205258816480636,0.6213801115108487,11,0.9813571572303772,0.5243592612662218,0.5866504311561584,False,not_selected,0.3522143493642385
595,1715,OCNT-2312311,3,CYP3A4,2.136561533,3.689672470092773,0.1432620882997976,0.2609772682189941,0.1247676089406013,0.6068448914809607,11,0.9563165307044984,0.4897857454943559,0.6231886744499207,False,not_selected,0.3517040680657826
375,4507,OCNT-2395401,3,CYP3A4,3.515679212,3.778665542602539,0.1417637169371114,0.2379866540431976,0.121658831834793,0.6009187113883323,11,0.9370731711387634,0.488271356964834,0.6229032278060913,False,not_selected,0.3511005321949939
1030,4410,OCNT-2395304,3,CYP3A4,4.167815617,4.586182594299316,0.1541689783344732,0.5860334634780884,0.1352127492427826,0.6552675532524498,11,1.1112412214279177,0.4826219727654369,0.6383751034736633,False,not_selected,0.34882593173269416
1231,1947,OCNT-2312925,3,CYP3A4,4.669072857,4.191119194030762,0.1525246799002157,0.1642330437898636,0.1326921731233596,0.6553692190871205,11,1.0995597839355469,0.4956488685229923,0.6127166152000427,False,not_selected,0.3480837339787604
890,2950,OCNT-2315479,3,CYP3A4,2.213438478,4.153972148895264,0.1466421037922368,0.4521594643592834,0.1241191923618316,0.6402635508491402,11,1.0327855348587036,0.5192278243177293,0.5944989919662476,False,not_selected,0.347954782061531
611,4681,OCNT-2395576,3,CYP3A4,4.395570003,4.393303871154785,0.145048052073525,0.2389799356460571,0.1253832578659057,0.6420128264384637,11,1.024349808692932,0.5096589407254097,0.6048035621643066,False,not_selected,0.34107276308223444
313,4557,OCNT-2395451,3,CYP3A4,3.579423645,3.888922929763794,0.1485321819792257,0.5026258230209351,0.1292595118284225,0.6472930734570747,11,1.0575823783874512,0.4790316871310852,0.6436635255813599,False,not_selected,0.3393884666997969
466,4384,OCNT-2395278,3,CYP3A4,2.678431218,3.0049641132354736,0.1277046650658117,0.2206426113843917,0.1120307967066764,0.5746029609291576,11,0.8071742653846741,0.5221211919115079,0.5982674360275269,False,not_selected,0.33828920179650523
283,2219,OCNT-2313644,3,CYP3A4,5.277013402,4.265654563903809,0.1346630305061803,0.250216007232666,0.1093519479036331,0.5797213346540445,11,0.8587373495101929,0.4527756131154272,0.6664326190948486,False,not_selected,0.3374641487437152
1002,4382,OCNT-2395276,3,CYP3A4,4.304885555,4.525556564331055,0.1410201787958608,0.3632461726665497,0.1182114630937576,0.6281481715394286,11,0.9743972420692444,0.4958246777878368,0.6262433528900146,False,not_selected,0.3358148173733256
284,3943,OCNT-2318073,3,CYP3A4,3.659290205,3.955056190490722,0.1463507115850912,0.4406085014343261,0.1219749450683593,0.6180262770428107,11,0.9949344396591188,0.4179731615629738,0.6941214799880981,False,not_selected,0.3357808379868089
825,3859,OCNT-2317872,3,CYP3A4,3.666389928,2.748011350631714,0.133658617735909,0.1251834481954574,0.1177954673767089,0.5837492210324394,11,0.8582542538642883,0.4594304710416479,0.657819390296936,False,not_selected,0.3341596912045443
111,3560,OCNT-2317107,3,CYP3A4,3.769107792,3.7849678993225098,0.1428103446970449,0.1640035212039947,0.1220640763640403,0.633354669749855,11,0.9949455857276917,0.4801724117766678,0.6508152484893799,False,not_selected,0.3337528598634456
91,102,OCNT-0495189,3,CYP3A4,2.114282752,3.5477101802825928,0.1486789882193075,0.283890426158905,0.1260424107313156,0.6635504864819762,11,1.0852161645889282,0.4798196256460131,0.6322057247161865,False,not_selected,0.3315770075832804
190,3299,OCNT-2316374,3,CYP3A4,3.076821783,3.752955675125122,0.1370584070692525,0.3042848706245422,0.1120486557483673,0.5913412776364105,11,0.891531229019165,0.4286494951887775,0.6842889785766602,False,not_selected,0.3311259191198547
93,4527,OCNT-2395421,3,CYP3A4,5.55095215,4.441650390625,0.1319472640762792,0.2653835117816925,0.1073880344629287,0.5879097061102634,11,0.853303849697113,0.4702406541963289,0.6553937196731567,False,not_selected,0.3299728339891374
214,120,OCNT-0497934,3,CYP3A4,5.491105252,4.419142246246338,0.139074832202004,0.1974799782037735,0.1226236373186111,0.6418690733104712,11,0.9819461703300476,0.509644353103219,0.6184160709381104,False,not_selected,0.3270971352610703
422,1052,OCNT-2310698,3,CYP3A4,2.799867685,4.13053035736084,0.145517811180161,0.3249740898609161,0.1274076700210571,0.6404388122429288,11,1.025147795677185,0.4349430840744511,0.6880765557289124,False,not_selected,0.3260417275950773
