split,fold,molecule_id,cyp_target,experimental_pic50,credible_interval_low,credible_interval_high,base_prediction,residual_target
development_oof,0,OCNT-2313535,CYP2C9,4.698640435,4.4360455,4.988762,4.16305704,0.5355833949999997
development_oof,0,OCNT-2313565,CYP1A2,4.798317928,4.63974675,4.98029,4.7414158466666665,0.056902081333333854
development_oof,0,OCNT-2313586,CYP1A2,4.87605709,4.70736875,5.0401085,4.8867059600000005,-0.010648870000000699
development_oof,0,OCNT-2313620,CYP3A4,3.982128397,3.66152625,4.176259,4.41188738,-0.4297589829999997
development_oof,0,OCNT-2313624,CYP2C9,4.191658603,3.8185,4.62187975,4.566774373333334,-0.3751157703333341
development_oof,0,OCNT-2313642,CYP3A4,4.784948885,4.69492925,4.9180425,3.6407365266666667,1.1442123583333337
development_oof,0,OCNT-2313666,CYP2D6,4.496569798,4.38859875,4.66729075,4.606842833333333,-0.11027303533333299
development_oof,0,OCNT-2313679,CYP2C9,5.843404918,5.76197875,5.92255725,4.457180200000001,1.3862247179999994
development_oof,0,OCNT-2313679,CYP3A4,4.989170973,4.87746525,5.13379025,4.069531353333334,0.9196396196666665
development_oof,0,OCNT-2313682,CYP1A2,3.771370683,3.265317,4.27283975,4.5479778133333335,-0.7766071303333337
development_oof,0,OCNT-2313683,CYP2D6,4.249133468,4.04441325,4.3682065,4.473904206666666,-0.22477073866666597
development_oof,0,OCNT-2313684,CYP1A2,5.303198938,5.08598275,5.462755,5.563954493333334,-0.2607555553333336
development_oof,0,OCNT-2313696,CYP3A4,4.118239693,3.90218325,4.270936,4.162971053333334,-0.04473136033333436
development_oof,0,OCNT-2313720,CYP3A4,4.514640392,4.43195975,4.62668825,4.080635006666666,0.4340053853333332
development_oof,0,OCNT-2313726,CYP1A2,4.493009942,4.23298725,4.87909025,4.681369366666667,-0.18835942466666733
development_oof,0,OCNT-2313726,CYP2D6,5.025232475,4.8238435,5.22944425,4.4951611,0.5300713750000003
development_oof,0,OCNT-2313802,CYP2C9,3.981641483,3.52647125,4.4632865,4.423359993333333,-0.4417185103333332
development_oof,0,OCNT-2313807,CYP3A4,4.596748068,4.5130485,4.74930725,4.590067993333333,0.006680074666666869
development_oof,0,OCNT-2313811,CYP3A4,3.45135129,2.3441925,3.99308525,4.1363720866666664,-0.6850207966666666
development_oof,0,OCNT-2313826,CYP2C9,4.98591391,4.8524985,5.08982025,4.479878673333333,0.5060352366666665
development_oof,0,OCNT-2313826,CYP2D6,5.63901553,5.5849985,5.693961,4.484414066666666,1.154601463333334
development_oof,0,OCNT-2313845,CYP1A2,6.07951315,5.98161,6.1758715,5.3998354,0.6796777500000006
development_oof,0,OCNT-2313859,CYP3A4,2.095021727,1.05145925,3.1990815,3.11785438,-1.022832653
development_oof,0,OCNT-2313865,CYP1A2,4.458827477,4.17273125,4.9445135,4.707623413333334,-0.24879593633333386
development_oof,0,OCNT-2313865,CYP3A4,5.196100575,5.1120395,5.29119225,4.26951436,0.9265862150000004
development_oof,0,OCNT-2313875,CYP3A4,2.11736658,1.05329875,3.21330075,2.932819486666667,-0.8154529066666667
development_oof,0,OCNT-2313880,CYP3A4,2.113175098,1.0523255,3.43941825,2.65884374,-0.5456686419999999
development_oof,0,OCNT-2313881,CYP2C9,4.127431312,3.76110425,4.6400515,4.463267053333333,-0.3358357413333337
development_oof,0,OCNT-2313909,CYP3A4,5.30634373,5.23947,5.37010275,3.82583012,1.48051361
development_oof,0,OCNT-2313919,CYP2D6,4.1664496,3.96668875,4.2847255,3.715232446666667,0.4512171533333329
development_oof,0,OCNT-2313949,CYP3A4,4.543620233,4.46296425,4.686815,3.4168311866666663,1.126789046333334
development_oof,0,OCNT-2313983,CYP2C9,4.328677935,4.05813,4.72025725,4.230828600000001,0.09784933499999937
development_oof,0,OCNT-2313989,CYP1A2,4.977921315,4.785245,5.18935925,5.0154101933333335,-0.03748887833333381
development_oof,0,OCNT-2313989,CYP2C9,4.769103968,4.61869575,4.90988775,4.599796553333333,0.1693074146666662
development_oof,0,OCNT-2314010,CYP3A4,2.27816596,1.06520275,3.61305,3.6800028733333336,-1.4018369133333337
development_oof,0,OCNT-2314012,CYP2C9,4.666424627,4.504908,4.83867875,4.59144622,0.07497840699999969
development_oof,0,OCNT-2314017,CYP2C9,5.378218732,5.157519,5.568504,4.614263573333334,0.7639551586666657
development_oof,0,OCNT-2314020,CYP2D6,4.663499348,4.505938,4.8997975,4.738207986666667,-0.07470863866666644
development_oof,0,OCNT-2314032,CYP1A2,5.142250608,5.022046,5.2390925,4.979599893333334,0.16265071466666647
development_oof,0,OCNT-2314033,CYP3A4,3.42603752,2.72967225,3.95066075,3.6589804799999994,-0.23294295999999948
development_oof,0,OCNT-2314120,CYP1A2,5.45362818,5.3541975,5.546415,5.992592393333334,-0.5389642133333341
development_oof,0,OCNT-2314120,CYP2D6,4.131899835,2.474992,4.400617,5.091952613333333,-0.960052778333333
development_oof,0,OCNT-2314140,CYP1A2,4.3257124,4.017745,4.79933025,4.2627266200000005,0.0629857799999991
development_oof,0,OCNT-2314140,CYP3A4,2.455774487,1.10632025,3.70604575,3.383929766666667,-0.928155279666667
development_oof,0,OCNT-2314176,CYP2D6,5.766621612,5.66589575,5.87233175,4.64533456,1.1212870519999996
development_oof,0,OCNT-2314176,CYP3A4,5.433292397,5.34471525,5.506202,4.46500718,0.968285217
development_oof,0,OCNT-2314221,CYP3A4,4.305505958,4.1948895,4.44456025,4.000806306666666,0.3046996513333342
development_oof,0,OCNT-2314222,CYP2C9,3.825464348,3.33469075,4.34728125,4.683443166666667,-0.8579788186666666
development_oof,0,OCNT-2314226,CYP1A2,7.444914285,7.34896975,7.538026,4.9471292600000005,2.4977850249999998
development_oof,0,OCNT-2314226,CYP2D6,4.834340362,4.69380775,4.96841825,4.431656133333333,0.40268422866666675
development_oof,0,OCNT-2314254,CYP1A2,4.873584605,4.66857675,5.049036,5.030503786666666,-0.15691918166666685
development_oof,0,OCNT-2314254,CYP2C9,4.57276891,4.37218925,4.81235025,4.9413546466666665,-0.3685857366666667
development_oof,0,OCNT-2314254,CYP2D6,5.645484288,5.58434225,5.708754,4.837611746666666,0.8078725413333334
development_oof,0,OCNT-2314254,CYP3A4,4.923383753,4.8598045,5.00131025,4.755028006666667,0.16835574633333383
development_oof,0,OCNT-2314263,CYP1A2,5.682462058,5.5637025,5.7932355,6.130234926666668,-0.447772868666668
development_oof,0,OCNT-2314263,CYP2D6,4.524866402,4.4326895,4.65238425,5.1116478,-0.5867813980000003
development_oof,0,OCNT-2314266,CYP1A2,4.976558362,4.82979,5.1165415,4.775880353333333,0.2006780086666664
development_oof,0,OCNT-2314266,CYP2D6,4.79503947,4.64631875,4.976914,4.589804393333334,0.20523507666666596
development_oof,0,OCNT-2314271,CYP2D6,5.222860963,5.13098725,5.32501925,5.033798293333334,0.18906266966666596
development_oof,0,OCNT-2314279,CYP2C9,4.696315893,4.51101625,4.9133915,4.846886513333333,-0.15057062033333235
development_oof,0,OCNT-2314279,CYP3A4,4.755211538,4.6673475,4.88630775,4.5455772733333335,0.20963426466666668
development_oof,0,OCNT-2314301,CYP1A2,3.736200485,3.179735,4.4157815,4.7969467266666665,-1.0607462416666666
development_oof,0,OCNT-2314307,CYP1A2,5.657668365,5.56262875,5.75155675,4.79430224,0.8633661249999998
development_oof,0,OCNT-2314353,CYP2C9,4.64849597,4.37361525,4.95622675,4.190933346666666,0.45756262333333364
development_oof,0,OCNT-2314357,CYP2C9,5.298671545,5.0169415,5.493421,4.357891926666667,0.940779618333333
development_oof,0,OCNT-2314360,CYP1A2,4.503792502,4.23580325,4.87647525,4.945959340000001,-0.4421668380000012
development_oof,0,OCNT-2314360,CYP2D6,4.393644702,4.33922875,4.48042325,4.7513085466666665,-0.3576638446666669
development_oof,0,OCNT-2314390,CYP3A4,3.339706515,2.23324375,3.933173,3.94216646,-0.6024599450000001
development_oof,0,OCNT-2314403,CYP2C9,4.689225493,4.4469035,4.9527345,5.112561433333334,-0.42333594033333366
development_oof,0,OCNT-2314436,CYP1A2,2.05886211,1.05881075,3.4272975,4.273652,-2.21478989
development_oof,0,OCNT-2314452,CYP3A4,3.7820209,3.41490175,4.08591925,3.9339928800000004,-0.15197198000000034
development_oof,0,OCNT-2314454,CYP1A2,3.90601283,3.485328,4.49597,4.863048726666667,-0.9570358966666674
development_oof,0,OCNT-2314454,CYP2C9,4.71073224,4.47842675,4.96123125,4.449324473333333,0.2614077666666663
development_oof,0,OCNT-2314454,CYP3A4,4.18621691,4.01966,4.34946825,3.5764177666666668,0.609799143333333
development_oof,0,OCNT-2314467,CYP2D6,4.479598365,4.35842175,4.63803225,4.827270806666666,-0.3476724416666661
development_oof,0,OCNT-2314481,CYP1A2,4.971627888,4.75476675,5.1831115,5.420371666666666,-0.4487437786666657
development_oof,0,OCNT-2314484,CYP2C9,5.294196572,5.1413285,5.42168075,4.996182966666666,0.29801360533333376
development_oof,0,OCNT-2314484,CYP2D6,4.411374415,4.3399795,4.51052025,4.768093113333333,-0.35671869833333325
development_oof,0,OCNT-2314484,CYP3A4,5.414823933,5.37026825,5.46160375,4.535803526666667,0.8790204063333329
development_oof,0,OCNT-2314492,CYP3A4,4.48071232,4.36760875,4.6676695,4.370466933333334,0.11024538666666661
development_oof,0,OCNT-2314500,CYP1A2,5.341003912,5.232166,5.43643275,4.6893695,0.6516344119999999
development_oof,0,OCNT-2314500,CYP2D6,4.818200187,4.70633925,4.9273205,4.528042040000001,0.29015814699999964
development_oof,0,OCNT-2314508,CYP2C9,3.2569073,1.568002,3.9739665,4.75663104,-1.4997237400000003
development_oof,0,OCNT-2314508,CYP3A4,3.067235793,1.42757475,3.8847315,4.21800324,-1.1507674469999998
development_oof,0,OCNT-2314515,CYP2C9,3.771417367,3.2280855,4.2199815,3.9986230933333333,-0.22720572633333314
development_oof,0,OCNT-2314515,CYP3A4,3.559019998,3.13584625,3.9460715,3.4217188800000002,0.1373011179999999
development_oof,0,OCNT-2314532,CYP1A2,4.816643603,4.562479,5.14505475,5.21797528,-0.40133167699999994
development_oof,0,OCNT-2314536,CYP1A2,5.513695345,5.40975,5.61276775,5.465027233333333,0.04866811166666718
development_oof,0,OCNT-2314537,CYP2C9,3.574130547,2.89415975,4.10647625,4.18278064,-0.6086500929999996
development_oof,0,OCNT-2314582,CYP1A2,5.62132827,5.53905825,5.7012875,5.064316866666667,0.5570114033333331
development_oof,0,OCNT-2314586,CYP3A4,2.428004025,1.084633,3.6070555,3.4061889733333333,-0.9781849483333334
development_oof,0,OCNT-2314606,CYP3A4,2.142887003,1.06612325,3.21738725,3.4034175866666665,-1.2605305836666667
development_oof,0,OCNT-2314619,CYP3A4,2.966886657,1.26379425,3.83518325,4.020514086666667,-1.0536274296666672
development_oof,0,OCNT-2314624,CYP1A2,4.974948185,4.77744925,5.15959875,4.8472648,0.1276833850000001
development_oof,0,OCNT-2314630,CYP2D6,5.322884998,5.1772325,5.43288175,5.02587626,0.2970087379999997
development_oof,0,OCNT-2314632,CYP2D6,4.482440838,4.38473625,4.631412,4.325584173333334,0.15685666466666603
development_oof,0,OCNT-2314639,CYP1A2,5.54379485,5.46443,5.6237645,5.105454126666666,0.43834072333333385
development_oof,0,OCNT-2314639,CYP2C9,5.390880708,5.281495,5.48771475,4.8883295733333325,0.5025511346666676
development_oof,0,OCNT-2314639,CYP2D6,4.35521201,4.2354545,4.47724475,4.3830466800000005,-0.027834670000000727
development_oof,0,OCNT-2314683,CYP1A2,2.710978327,1.1105235,3.82217125,5.496756899999999,-2.7857785729999995
development_oof,0,OCNT-2314695,CYP1A2,5.186929785,5.0021465,5.34763225,5.024431546666667,0.16249823833333288
development_oof,0,OCNT-2314695,CYP2D6,5.545770915,5.44256825,5.6439805,4.783397993333334,0.7623729216666666
development_oof,0,OCNT-2314715,CYP3A4,3.364755675,2.195198,3.95261175,4.001911659999999,-0.6371559849999993
development_oof,0,OCNT-2314781,CYP2D6,4.656436292,4.53405,4.80862825,4.828097766666667,-0.17166147466666626
development_oof,0,OCNT-2314799,CYP2D6,5.134060717,5.04775725,5.2082755,4.774833573333334,0.35922714366666586
development_oof,0,OCNT-2314802,CYP2D6,5.278456785,5.1598685,5.391511,4.921756346666666,0.3567004383333341
development_oof,0,OCNT-2314812,CYP1A2,5.780750562,5.68059,5.883413,5.224016433333334,0.5567341286666654
development_oof,0,OCNT-2314812,CYP2D6,4.377796763,4.24385375,4.4990965,5.163791113333334,-0.7859943503333335
development_oof,0,OCNT-2314818,CYP3A4,4.617135968,4.53380975,4.7442235,4.236511453333334,0.3806245146666667
development_oof,0,OCNT-2314824,CYP2D6,6.174025712,6.0880165,6.269615,5.13289682,1.0411288919999997
development_oof,0,OCNT-2314845,CYP2C9,4.816918858,4.6386385,4.994198,5.39658176,-0.5796629019999999
development_oof,0,OCNT-2314877,CYP3A4,5.515822192,5.364597,5.63717175,4.594540699999999,0.9212814920000012
development_oof,0,OCNT-2314884,CYP1A2,6.840346737,6.72470475,6.9653075,5.182571313333333,1.657775423666667
development_oof,0,OCNT-2314884,CYP2C9,5.480493273,5.40888775,5.5537915,4.7740843066666665,0.7064089663333339
development_oof,0,OCNT-2314884,CYP3A4,5.129911368,5.068127,5.19666175,4.363346586666667,0.766564781333333
development_oof,0,OCNT-2314905,CYP1A2,4.814014597,4.62742175,5.02245225,4.665613186666667,0.14840141033333332
development_oof,0,OCNT-2314919,CYP2D6,5.225372408,5.140577,5.31069325,5.144398586666666,0.08097382133333397
development_oof,0,OCNT-2314924,CYP2C9,4.473722868,4.2227645,4.815525,4.65682962,-0.1831067519999996
development_oof,0,OCNT-2314924,CYP3A4,4.374533585,4.20605725,4.6241845,4.448925486666667,-0.07439190166666698
development_oof,0,OCNT-2314977,CYP1A2,5.870257998,5.7818095,5.963953,5.179816493333334,0.6904415046666657
development_oof,0,OCNT-2315039,CYP1A2,5.81602332,5.71960725,5.913777,5.7708123533333335,0.045210966666666685
development_oof,0,OCNT-2315050,CYP2C9,5.806825863,5.642858,5.962325,4.28129882,1.5255270430000003
development_oof,0,OCNT-2315071,CYP2C9,5.434820112,5.29749475,5.56629225,4.854988853333333,0.5798312586666663
development_oof,0,OCNT-2315089,CYP2C9,4.390676375,4.0393735,4.87216875,4.481704053333333,-0.09102767833333303
development_oof,0,OCNT-2315089,CYP3A4,4.079953387,3.85313575,4.40527825,3.798458046666666,0.28149534033333357
development_oof,0,OCNT-2315122,CYP2D6,4.441242615,4.3556495,4.559265,4.7124263200000005,-0.27118370500000033
development_oof,0,OCNT-2315131,CYP2C9,5.10604324,4.88689575,5.260525,4.831274913333333,0.27476832666666695
development_oof,0,OCNT-2315139,CYP1A2,5.262298323,5.1033815,5.39782025,4.7811838,0.48111452300000046
development_oof,0,OCNT-2315147,CYP3A4,3.566373487,2.96924125,3.99869125,3.91042032,-0.34404683300000016
development_oof,0,OCNT-2315172,CYP2C9,5.100281912,4.87527875,5.28629975,4.542997146666667,0.5572847653333328
development_oof,0,OCNT-2315175,CYP1A2,5.324971995,5.134317,5.47951225,4.7963303066666665,0.5286416883333338
development_oof,0,OCNT-2315175,CYP3A4,3.442916252,2.65268325,3.97647225,4.31280364,-0.8698873880000004
development_oof,0,OCNT-2315178,CYP2C9,2.908698258,1.1331965,3.9567745,4.75648082,-1.8477825620000004
development_oof,0,OCNT-2315193,CYP3A4,5.613314305,5.56079125,5.66571275,5.133792686666665,0.47952161833333484
development_oof,0,OCNT-2315212,CYP1A2,5.799003935,5.71947825,5.88065825,5.391126333333333,0.40787760166666676
development_oof,0,OCNT-2315218,CYP2D6,3.894826983,2.4386125,4.23586025,4.927220806666666,-1.0323938236666659
development_oof,0,OCNT-2315263,CYP1A2,4.34719136,4.07993525,4.70573825,5.056764973333333,-0.7095736133333332
development_oof,0,OCNT-2315263,CYP2C9,5.46891255,5.30872925,5.6112365,4.875272453333333,0.5936400966666664
development_oof,0,OCNT-2315270,CYP3A4,4.180143682,4.0004335,4.4020935,3.8572503600000005,0.3228933219999992
development_oof,0,OCNT-2315291,CYP2C9,3.76229973,3.2138335,4.19581275,4.17026194,-0.40796220999999955
development_oof,0,OCNT-2315318,CYP2D6,4.502267348,4.42359825,4.6208255,4.559431166666666,-0.05716381866666609
development_oof,0,OCNT-2315321,CYP2D6,4.42952973,4.372226,4.52390575,4.27000316,0.1595265699999997
development_oof,0,OCNT-2315321,CYP3A4,3.59988098,2.9544845,4.0405965,3.5842421,0.01563888000000002
development_oof,0,OCNT-2315324,CYP2D6,4.33602246,4.134541,4.4774015,4.790454286666667,-0.45443182666666715
development_oof,0,OCNT-2315329,CYP3A4,4.836769645,4.770249,4.91596775,4.709686906666667,0.12708273833333372
development_oof,0,OCNT-2315332,CYP1A2,6.110307123,6.00260975,6.21823125,5.498127813333333,0.6121793096666668
development_oof,0,OCNT-2315340,CYP1A2,4.016106385,3.630725,4.49723625,4.478649886666667,-0.46254350166666747
development_oof,0,OCNT-2315340,CYP2C9,4.512599342,4.33878,4.74740025,4.2436503199999995,0.26894902200000015
development_oof,0,OCNT-2315342,CYP3A4,4.644875938,4.507121,4.9193395,3.893247,0.7516289380000001
development_oof,0,OCNT-2315368,CYP2C9,5.713666525,5.6048415,5.81457825,4.79085294,0.9228135850000001
development_oof,0,OCNT-2315368,CYP3A4,5.117736675,5.063446,5.17665125,4.687368579999999,0.4303680950000004
development_oof,0,OCNT-2315387,CYP1A2,6.064568935,5.744821,6.3431965,5.205291600000001,0.8592773349999989
development_oof,0,OCNT-2315387,CYP2D6,2.679489873,1.09953425,4.03834875,4.718287713333333,-2.038797840333333
development_oof,0,OCNT-2315389,CYP1A2,5.990778608,5.8626795,6.11655025,4.729305399999999,1.2614732080000008
development_oof,0,OCNT-2315389,CYP2D6,5.44679821,5.3912135,5.50591575,4.999876833333333,0.4469213766666664
development_oof,0,OCNT-2315417,CYP2D6,4.583395132,4.44461875,4.7699345,4.817151326666666,-0.23375619466666642
development_oof,0,OCNT-2315417,CYP3A4,2.754289857,1.15314725,3.7445025,4.052176726666667,-1.2978868696666668
development_oof,0,OCNT-2315444,CYP2D6,4.719826353,4.55923975,4.927954,4.969788046666666,-0.2499616936666662
development_oof,0,OCNT-2315447,CYP3A4,3.261156718,2.31077925,3.834957,3.91709102,-0.6559343019999999
development_oof,0,OCNT-2315457,CYP3A4,1.98943914,1.0426525,3.334673,3.00585612,-1.0164169799999998
development_oof,0,OCNT-2315472,CYP3A4,4.636902988,4.48030125,4.92552625,3.954829893333333,0.6820730946666673
development_oof,0,OCNT-2315513,CYP3A4,2.326213823,1.0622785,3.66440175,3.4869751333333334,-1.1607613103333336
development_oof,0,OCNT-2315543,CYP1A2,5.40621425,5.26561525,5.521277,5.4411587599999995,-0.03494450999999987
development_oof,0,OCNT-2315554,CYP2D6,5.120050242,4.96014625,5.26517125,4.709513693333333,0.41053654866666633
development_oof,0,OCNT-2315568,CYP2D6,6.738610118,6.63941,6.8414015,4.8201035,1.9185066180000003
development_oof,0,OCNT-2315589,CYP3A4,4.596498785,4.514696,4.71739025,5.352659073333333,-0.7561602883333336
development_oof,0,OCNT-2315590,CYP2C9,4.646084325,4.47266125,4.8462725,4.194425193333333,0.45165913166666716
development_oof,0,OCNT-2315591,CYP2C9,4.14718139,3.76361275,4.658094,4.81486634,-0.6676849499999999
development_oof,0,OCNT-2315615,CYP3A4,4.174989627,3.99578375,4.37499775,3.43106346,0.7439261670000006
development_oof,0,OCNT-2315616,CYP1A2,5.403267787,5.28731525,5.50438,5.236319020000001,0.16694876699999917
development_oof,0,OCNT-2315632,CYP2C9,5.656788533,5.540119,5.767031,4.965089473333333,0.691699059666667
development_oof,0,OCNT-2315633,CYP1A2,5.384656588,5.244143,5.510605,4.1139916,1.270664988
development_oof,0,OCNT-2315645,CYP3A4,3.74622023,3.192697,4.0836535,3.0492609,0.6969593299999999
development_oof,0,OCNT-2315702,CYP3A4,2.357468963,1.09971625,3.68289725,3.255134533333333,-0.8976655703333329
development_oof,0,OCNT-2315717,CYP1A2,4.71772916,4.61384875,4.83904575,5.275735586666666,-0.5580064266666662
development_oof,0,OCNT-2315717,CYP2D6,5.177992225,5.09791625,5.2535005,4.6990702,0.47892202499999925
development_oof,0,OCNT-2315725,CYP3A4,2.305296658,1.0597265,3.619911,3.0339422333333337,-0.7286455753333336
development_oof,0,OCNT-2315765,CYP1A2,5.507745453,5.3963015,5.60921375,5.087108466666667,0.42063698633333324
development_oof,0,OCNT-2315770,CYP2D6,2.051381348,1.04580175,3.45512725,4.787719026666666,-2.736337678666666
development_oof,0,OCNT-2315779,CYP2D6,5.164927912,5.008191,5.29527025,4.579636466666668,0.5852914453333318
development_oof,0,OCNT-2315816,CYP1A2,2.06571136,1.0544365,3.20357925,4.2648027666666675,-2.1990914066666676
development_oof,0,OCNT-2315832,CYP2D6,5.32838954,5.2263965,5.439447,5.146414,0.18197553999999982
development_oof,0,OCNT-2315832,CYP3A4,4.526358505,4.448258,4.6628135,4.264211193333333,0.26214731166666727
development_oof,0,OCNT-2315838,CYP1A2,4.047338095,3.6587395,4.326852,3.8224846533333334,0.22485344166666632
development_oof,0,OCNT-2315838,CYP2C9,4.738098785,4.61564,4.876064,3.7920080599999997,0.9460907250000004
development_oof,0,OCNT-2315838,CYP3A4,4.868253535,4.79463,4.93250075,3.1231812,1.7450723350000001
development_oof,0,OCNT-2315875,CYP1A2,5.938020847,5.8506525,6.02685675,5.773701373333333,0.16431947366666666
development_oof,0,OCNT-2315875,CYP2D6,4.93260486,4.80735,5.03065375,5.10692032,-0.17431546000000075
development_oof,0,OCNT-2315886,CYP1A2,4.138903642,3.79511,4.702586,4.782532706666666,-0.6436290646666665
development_oof,0,OCNT-2315886,CYP3A4,5.360840558,5.28045775,5.435803,4.3053532400000005,1.055487317999999
development_oof,0,OCNT-2315900,CYP3A4,3.177873855,1.71662675,3.878936,3.9147203599999996,-0.7368465049999995
development_oof,0,OCNT-2315906,CYP2C9,5.71915394,5.5878545,5.8428175,5.13630696,0.5828469800000002
development_oof,0,OCNT-2315906,CYP3A4,6.313210545,6.231359,6.392551,4.664462286666667,1.6487482583333328
development_oof,0,OCNT-2315910,CYP1A2,5.18777888,5.0198325,5.33328025,4.930898706666666,0.2568801733333341
development_oof,0,OCNT-2315910,CYP2C9,4.630324435,4.398457,4.88652375,4.760517046666666,-0.13019261166666585
development_oof,0,OCNT-2315912,CYP2C9,4.59367183,4.3830015,4.8356925,4.440757986666667,0.1529138433333328
development_oof,0,OCNT-2315916,CYP3A4,3.24355174,2.33217075,3.83477175,4.086006579999999,-0.8424548399999994
development_oof,0,OCNT-2315938,CYP2C9,3.737686862,3.1731685,4.20457625,4.200888093333334,-0.463201231333334
development_oof,0,OCNT-2315938,CYP3A4,3.13753483,1.44312425,3.91627675,3.6255870466666673,-0.4880522166666674
development_oof,0,OCNT-2315944,CYP2D6,4.44739936,4.3951295,4.5353135,4.745494326666666,-0.2980949666666657
development_oof,0,OCNT-2315953,CYP2C9,4.716332523,4.4990435,4.94810375,4.997844813333333,-0.2815122903333327
development_oof,0,OCNT-2315960,CYP2C9,4.226813665,3.870871,4.69866475,4.589171753333334,-0.36235808833333394
development_oof,0,OCNT-2315960,CYP2D6,5.583346703,5.457797,5.70831025,4.730368086666667,0.852978616333333
development_oof,0,OCNT-2315960,CYP3A4,5.641604007,5.58787775,5.6969315,4.297779673333332,1.3438243336666673
development_oof,0,OCNT-2315973,CYP3A4,2.517685372,1.11462525,3.7098055,2.7195836066666663,-0.20189823466666645
development_oof,0,OCNT-2315974,CYP2D6,4.382508442,4.23938425,4.53709325,4.575285113333334,-0.1927766713333341
development_oof,0,OCNT-2315978,CYP1A2,3.227332695,1.49438275,3.98583325,5.9105240000000006,-2.6831913050000007
development_oof,0,OCNT-2315978,CYP2C9,6.492068782,6.37329625,6.61503725,5.56008646,0.9319823219999996
development_oof,0,OCNT-2315982,CYP2C9,5.305736432,5.2286585,5.37878225,4.3589721,0.9467643319999999
development_oof,0,OCNT-2316001,CYP1A2,5.572693235,5.44809775,5.6866475,4.694657133333333,0.8780361016666669
development_oof,0,OCNT-2316031,CYP1A2,3.791733778,3.1162585,4.2195465,4.634910346666667,-0.8431765686666663
development_oof,0,OCNT-2316035,CYP3A4,3.416008155,2.5924015,3.97416175,3.5923469666666663,-0.1763388116666662
development_oof,0,OCNT-2316081,CYP2C9,4.718607175,4.55772875,4.90153125,4.662501813333334,0.05610536166666602
development_oof,0,OCNT-2316089,CYP2D6,3.661052918,1.88512125,4.14152225,4.343642239999999,-0.6825893219999992
development_oof,0,OCNT-2316093,CYP2C9,5.030292222,4.9217465,5.127331,5.037212293333333,-0.0069200713333330555
development_oof,0,OCNT-2316093,CYP3A4,6.075636388,6.02349975,6.13112225,4.839748726666667,1.2358876613333338
development_oof,0,OCNT-2316105,CYP3A4,3.59407185,3.0441655,4.0115155,4.074529893333333,-0.48045804333333253
development_oof,0,OCNT-2316112,CYP3A4,1.962093413,1.0464,3.30818975,2.6157661266666667,-0.6536727136666667
development_oof,0,OCNT-2316136,CYP2D6,4.007371477,3.503794,4.247581,4.623689333333333,-0.6163178563333327
development_oof,0,OCNT-2316148,CYP3A4,4.583025637,4.4584115,4.83742075,4.434846206666666,0.14817943033333414
development_oof,0,OCNT-2316175,CYP2D6,4.49226884,4.36706975,4.64566775,4.6920595533333325,-0.1997907133333321
development_oof,0,OCNT-2316175,CYP3A4,4.829044793,4.74719375,4.94074,3.6878297333333334,1.1412150596666661
development_oof,0,OCNT-2316204,CYP1A2,5.071397317,4.89592,5.2207025,4.96063242,0.11076489700000014
development_oof,0,OCNT-2316240,CYP2D6,4.831614755,4.72756875,4.922607,4.752434806666667,0.07917994833333353
development_oof,0,OCNT-2316253,CYP2C9,5.030913983,4.81389725,5.24113575,5.2618003133333335,-0.23088633033333394
development_oof,0,OCNT-2316253,CYP2D6,4.67788391,4.508944,4.896305,4.864738126666667,-0.18685421666666713
development_oof,0,OCNT-2316254,CYP1A2,5.40192366,5.26812375,5.5249805,4.442862173333333,0.9590614866666662
development_oof,0,OCNT-2316287,CYP2D6,7.36190698,7.312629,7.41487125,5.138498333333333,2.223408646666667
development_oof,0,OCNT-2316337,CYP2C9,3.943921112,3.53140675,4.43524575,3.7887727533333333,0.15514835866666665
development_oof,0,OCNT-2316398,CYP2D6,5.447034673,5.3398065,5.54804125,4.752936573333334,0.6940980996666664
development_oof,0,OCNT-2316403,CYP3A4,4.446449742,4.3328065,4.63283025,3.8960081933333335,0.550441548666667
development_oof,0,OCNT-2316432,CYP3A4,5.955409647,5.90119925,6.00923325,5.099459520000001,0.855950126999999
development_oof,0,OCNT-2316445,CYP2C9,3.699893772,2.9847455,4.22100825,4.424829306666667,-0.7249355346666673
development_oof,0,OCNT-2316445,CYP3A4,2.408920215,1.0849405,3.71184275,3.7088360333333332,-1.299915818333333
development_oof,0,OCNT-2316493,CYP2D6,5.704810842,5.6166305,5.80045575,4.786704553333333,0.9181062886666664
development_oof,0,OCNT-2316494,CYP1A2,5.04772748,4.85061175,5.24598075,4.805818213333334,0.24190926666666623
development_oof,0,OCNT-2316497,CYP2D6,4.444697468,4.34820725,4.60983,5.148084826666667,-0.7033873586666664
development_oof,0,OCNT-2316560,CYP2C9,5.332874845,5.11703375,5.5034295,4.073089773333333,1.2597850716666672
development_oof,0,OCNT-2316592,CYP2C9,5.467756697,5.3510115,5.57500525,4.603083886666667,0.8646728103333334
development_oof,0,OCNT-2316604,CYP2C9,5.325529552,5.0757895,5.4852565,3.913689706666667,1.4118398453333327
development_oof,0,OCNT-2316630,CYP2D6,4.205234993,3.9984875,4.339201,4.638720233333333,-0.4334852403333329
development_oof,0,OCNT-2316650,CYP2C9,4.57588223,4.3106985,4.88925175,4.35090378,0.22497845000000005
