molecule_id,smiles,scaffold,heavy_atoms,bonds,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,rings,aromatic_rings,fraction_csp3,aromatic_atom_fraction,heteroatom_fraction,formal_charge,cyclomatic_number,graph_density,degree_mean,degree_variance,adjacency_spectral_radius,algebraic_connectivity,laplacian_largest,graph_diameter,mean_shortest_path,single_bonds,double_bonds,triple_bonds,aromatic_bonds,ring_bonds,conjugated_bonds,radius_of_gyration_3d,asphericity_3d,eccentricity_3d,inertial_shape_factor_3d,spherocity_index_3d,cyp_target,mean_lyapunov,std_lyapunov,minimum_lyapunov,maximum_lyapunov,positive_repeat_fraction,positive_block_fraction,short_dynamic_score,measured_pic50,measured_pic50_conf_low,measured_pic50_conf_high,measured_pic50_std
OCNT-2310214,NC(=O)CCOc1ccccc1NCc1c[nH]nc1-c1ccc(Br)s1,c1ccc(NCc2c[nH]nc2-c2cccs2)cc1,25,27,421.3200000000001,3.767000000000002,93.03000000000002,3,5,8,3,3,0.1764705882352941,0.64,0.32,0,3,0.09,2.16,0.3744000000000001,2.398317107119246,0.031182182286333,4.977894924666969,14.0,5.613333333333333,10,1,0,16,16,21,3.912996827845186,0.2018231242573076,0.8831182801701034,0.0002184335355002,0.2958341470759825,CYP1A2,0.0119448527693748,0.0002737557515501,0.0116710970178246,0.012218608520925,1.0,0.9775,0.3551196089673298,5.464391818,5.36966,5.55245075,0.04689482297
OCNT-2309612,CCc1ccc(-c2nnc(SCC3(C)CS(=O)(=O)C3)[nH]2)cc1,O=S1(=O)CC(CSc2nnc(-c3ccccc3)[nH]2)C1,22,24,337.47,2.5609,75.71000000000001,1,5,5,3,2,0.4666666666666667,0.5,0.3181818181818182,0,3,0.1038961038961039,2.1818181818181817,0.6942148760330579,2.483626745479976,0.0396929905166619,5.594070066504798,14.0,5.324675324675325,11,2,0,11,15,12,4.921686948700172,0.8207581358571223,0.99796034147309,0.0018460949043131,0.0691487679419197,CYP1A2,0.0119052561931312,9.2953909188509e-05,0.0118123022839427,0.0119982101023197,1.0,0.9825,0.3523788705416599,5.372954847,5.2529995,5.47571575,0.05582201383
OCNT-2311473,CN(CCCNC(=O)c1nc2cnccc2s1)c1ccccn1,O=C(NCCCNc1ccccn1)c1nc2cnccc2s1,23,25,327.41300000000007,2.3426,71.01,1,6,6,3,3,0.25,0.6521739130434783,0.3043478260869565,0,3,0.0988142292490118,2.1739130434782608,0.3175803402646504,2.402377806759925,0.0290549068050991,4.801937735804839,14.0,5.735177865612648,8,1,0,16,16,20,4.932610750238901,0.7919201630541425,0.9971741094869528,0.0016311490585413,0.1073472688978094,CYP1A2,0.0132681825198233,0.0010792720131576,0.0121889105066657,0.0143474545329809,1.0,0.97,0.3517143682990385,6.00149444,5.909379,6.09464425,0.04750559887
OCNT-2314407,Cc1ccc(N2CCCC(NC(=O)c3[nH]c4ccccc4c3Cl)C2)nn1,O=C(NC1CCCN(c2cccnn2)C1)c1cc2ccccc2[nH]1,26,29,369.8560000000001,3.318520000000001,73.91,2,4,3,4,3,0.3157894736842105,0.5769230769230769,0.2692307692307692,0,4,0.0892307692307692,2.230769230769231,0.4082840236686391,2.4626240047539345,0.0328040958992812,5.033668909916432,14.0,5.510769230769231,12,1,0,16,22,20,4.64233264213712,0.6078720618273341,0.9880031467033964,0.0007798550252648,0.1337845737732669,CYP1A2,0.0129556735046207,0.0003281994722783,0.0126274740323424,0.0132838729768991,1.0,0.9875,0.3511748289009047,4.971656497,4.78588375,5.13282875,0.09029441086
OCNT-2314004,Cn1cc(C2NC(N)=Nc3nc4cc5c(cc4n32)OCCCO5)c(-c2cc3ccccc3o2)n1,C1=Nc2nc3cc4c(cc3n2C(c2c[nH]nc2-c2cc3ccccc3o2)N1)OCCCO4,34,40,455.4780000000003,3.4406000000000017,117.65,2,8,2,7,5,0.2083333333333333,0.6764705882352942,0.2941176470588235,0,7,0.071301247771836,2.3529411764705883,0.3460207612456747,2.580040240328582,0.0313751796439709,5.27996100703567,14.0,5.698752228163993,14,1,0,25,36,32,4.41186543424151,0.1960878143158776,0.9001795089110445,0.0002453805832566,0.4425813847941487,CYP1A2,0.012228213250637,1.4903955161571504e-05,0.0122133092954754,0.0122431172057986,1.0,0.985,0.3470788287548816,4.995842308,4.867607,5.132895,0.06868064266
OCNT-2314322,CCc1nc(CS(=O)(=O)CC(=O)Nc2ccc3c(c2)CCC3)cs1,O=C(CS(=O)(=O)Cc1cscn1)Nc1ccc2c(c1)CCC2,24,26,364.4920000000001,2.747700000000001,76.13,1,5,6,3,2,0.4117647058823529,0.4583333333333333,0.2916666666666667,0,3,0.0942028985507246,2.1666666666666665,0.5555555555555555,2.37896323606464,0.0316983443040771,5.238966226031172,14.0,5.510869565217392,12,3,0,11,15,14,4.746204654281097,0.6654564318929332,0.9918013931280812,0.000907888052388,0.077937085560665,CYP1A2,0.012428484391421,0.0001449775882065,0.0122835068032145,0.0125734619796276,1.0,0.9875,0.342690645694053,4.90689459,4.725386,5.06053225,0.08828746949
OCNT-2312959,Cc1nccc(NC2CCN(c3ccc(F)c(Cl)c3)C2)n1,c1ccc(N2CCC(Nc3ccncn3)C2)cc1,21,23,306.772,3.268320000000002,41.05,1,4,3,3,2,0.3333333333333333,0.5714285714285714,0.2857142857142857,0,3,0.1095238095238095,2.1904761904761907,0.4399092970521543,2.3840235650852004,0.0475560288546921,4.9402051074129005,12.0,4.871428571428571,11,0,0,12,17,14,4.518457077063351,0.7559469361934416,0.9959703433184792,0.0017565784869075,0.1898748055673575,CYP1A2,0.0121970321051776,4.294794052839279e-06,0.0121927373111248,0.0122013268992304,1.0,0.985,0.3365153114630426,5.234491722,5.13570725,5.32310025,0.04679588884
OCNT-2314706,Cc1ccnc(COC(=O)Cc2csc3ccc(Br)cc23)n1,O=C(Cc1csc2ccccc12)OCc1ncccn1,22,24,377.263,4.048120000000003,52.08,0,5,4,3,3,0.1875,0.6818181818181818,0.2727272727272727,0,3,0.1038961038961039,2.1818181818181817,0.4214876033057852,2.422516494065334,0.0367149443650231,4.999963136701857,12.0,5.151515151515151,7,1,0,16,16,18,4.446732488310717,0.4622783822674086,0.9727714548162611,0.0004658666230399,0.0765060647792019,CYP1A2,0.0122583229094743,5.765259265899658e-05,0.0122006703168153,0.0123159755021333,1.0,0.9825,0.3346161983951489,6.074837122,5.99966925,6.15259375,0.03846916696
OCNT-2313250,O=C(CC1CC2CCC1O2)Nc1ccc(Oc2ccncc2)c(Cl)c1,O=C(CC1CC2CCC1O2)Nc1ccc(Oc2ccncc2)cc1,25,28,358.82500000000005,4.423400000000004,60.45,1,4,5,4,2,0.3684210526315789,0.48,0.24,0,4,0.0933333333333333,2.24,0.3424000000000001,2.429582786896841,0.031442521605303,4.916253628123792,15.0,5.8133333333333335,15,1,0,12,20,17,4.845691502887574,0.6388657950643223,0.9902019739557132,0.0007967121802939,0.1087483880729598,CYP1A2,0.0116247506812214,0.000253414735198,0.0113713359460234,0.0118781654164195,1.0,0.97,0.3340064869705051,5.614650313,5.49446675,5.73867475,0.0624391118
OCNT-2314875,CC(c1ccccn1)N(C)C(=O)c1nc2cc(Br)c(F)cc2[nH]1,O=C(NCc1ccccn1)c1nc2ccccc2[nH]1,23,25,377.217,3.692700000000002,61.88,1,3,3,3,3,0.1875,0.6521739130434783,0.3043478260869565,0,3,0.0988142292490118,2.1739130434782608,0.5784499054820417,2.456956513413378,0.0429434708989785,5.081375081715014,12.0,4.861660079051384,8,1,0,16,16,19,4.615688235676847,0.6995193063766504,0.9935103753674064,0.0010977340091545,0.2369717904159354,CYP1A2,0.0123299336992204,6.508501246571541e-05,0.0122648486867547,0.0123950187116861,1.0,0.9875,0.3269947438936879,4.88428075,4.685902,5.0985825,0.108880325
OCNT-2311709,CN1C(=O)CCc2cc(-c3csc(C4CCCO4)n3)ccc21,O=C1CCc2cc(-c3csc(C4CCCO4)n3)ccc2N1,22,25,314.41,3.5706000000000024,42.43000000000001,0,4,2,4,2,0.4117647058823529,0.5,0.2272727272727272,0,4,0.1082251082251082,2.272727272727273,0.3801652892561984,2.451420667695578,0.053769259455263,5.129126870740485,12.0,4.748917748917749,13,1,0,11,21,15,4.171005334236206,0.6432708552626955,0.9904996252110234,0.0012027550910973,0.0927428571850784,CYP1A2,0.0123296231031417,0.0002103773877024,0.0121192457154393,0.0125400004908442,1.0,0.985,0.3226179310742938,5.237559848,5.0844385,5.36884975,0.07270228299
OCNT-2310481,Cc1nn(C)cc1C(C)NC(=O)NCc1ccc(-n2ccnc2)c(F)c1,O=C(NCc1ccc(-n2ccnc2)cc1)NCc1cn[nH]c1,26,28,356.40500000000003,2.6137200000000007,76.77000000000001,2,3,5,3,3,0.2777777777777778,0.6153846153846154,0.3076923076923077,0,3,0.0861538461538461,2.1538461538461537,0.514792899408284,2.373413298989227,0.0262990744357076,5.008072828463634,15.0,6.067692307692307,11,1,0,16,16,20,4.68112085999616,0.5099616335048528,0.979010016043382,0.0005944400803645,0.2030176475118251,CYP1A2,0.01268010167405,0.0001072245649993,0.0125728771090507,0.0127873262390494,1.0,0.985,0.3141687226213477,4.89869086,4.71166675,5.099514,0.09970717722
OCNT-2314499,CCC1CCN(C(=O)c2nn(-c3cccc(Cl)c3)nc2C)C1,O=C(c1cnn(-c2ccccc2)n1)N1CCCC1,22,24,318.8080000000001,3.1012200000000014,51.02,0,3,3,3,2,0.4375,0.5,0.2727272727272727,0,3,0.1038961038961039,2.1818181818181817,0.512396694214876,2.4445016056968694,0.0495382419119383,5.032315339331042,12.0,4.740259740259741,12,1,0,11,16,15,4.072636304954919,0.3933244068128371,0.959981641294122,0.0004934295499486,0.0483912811953432,CYP1A2,0.0119768297299742,0.0001000883057713,0.0118767414242029,0.0120769180357456,1.0,0.9825,0.3115996515998471,5.231568163,5.13560875,5.3227205,0.04640751104
OCNT-2316516,CC1(c2noc(Cc3csc(-c4cccnc4)n3)n2)CCC1,c1cncc(-c2nc(Cc3nc(C4CCC4)no3)cs2)c1,22,25,312.39800000000014,3.6205000000000025,64.7,0,6,4,4,3,0.375,0.7272727272727273,0.2727272727272727,0,4,0.1082251082251082,2.272727272727273,0.3801652892561982,2.4627841694043657,0.0415201192510284,5.462781366876082,13.0,5.108225108225108,9,0,0,16,20,17,4.203514790987893,0.6206198637333553,0.9886560271665684,0.0012386957375335,0.178212083221022,CYP1A2,0.0115089025348424,8.171424269676208e-06,0.0115007311105728,0.0115170739591121,1.0,0.9775,0.3076027657585309,5.109112632,4.9189585,5.27813125,0.09178037723
OCNT-2313538,Cc1ccc2nc(NC(=O)N3CCc4cn[nH]c4C3)sc2n1,O=C(Nc1nc2cccnc2s1)N1CCc2cn[nH]c2C1,22,25,314.374,2.31302,86.8,2,5,1,4,3,0.2857142857142857,0.6363636363636364,0.3636363636363636,0,4,0.1082251082251082,2.272727272727273,0.3801652892561983,2.42488175137318,0.0445532707813289,4.957996493184116,12.0,4.874458874458875,9,1,0,15,20,19,4.371064667300994,0.805631132281443,0.9975709115732472,0.0022983124782109,0.0591454157450652,CYP1A2,0.0115745184011757,1.6746576875448227e-05,0.0115577718243002,0.0115912649780511,1.0,0.9875,0.3036777935855758,3.861599535,3.378173,4.35755375,0.2359443956
OCNT-2313367,Cc1cccc(-c2nc(C(=O)NC3(c4nnc[nH]4)CCC3)c(C)[nH]2)c1,O=C(NC1(c2nnc[nH]2)CCC1)c1c[nH]c(-c2ccccc2)n1,25,28,336.3990000000001,2.6208400000000003,99.35,3,4,4,4,3,0.3333333333333333,0.64,0.28,0,4,0.0933333333333333,2.24,0.5024000000000001,2.4994634187733005,0.0369968332924697,5.531598840743534,12.0,5.126666666666667,11,1,0,16,20,20,4.329946989318695,0.5687003084782619,0.984907470701874,0.0008514914145269,0.1135457076733416,CYP1A2,0.0122827626764774,3.6885030567646027e-05,0.0122458776459097,0.012319647707045,1.0,0.97,0.3026480588071251,4.348778185,4.15338725,4.61631025,0.1186464977
OCNT-2317597,CC(C)c1nc(C(=O)N2CCC=C(F)C2)nn1-c1ccccc1F,O=C(c1ncn(-c2ccccc2)n1)N1CC=CCC1,24,26,332.354,3.2291000000000016,51.02,0,3,3,3,2,0.3529411764705882,0.4583333333333333,0.2916666666666667,0,3,0.0942028985507246,2.1666666666666665,0.5555555555555555,2.470643464051809,0.0499997649838612,5.113408479708044,11.0,4.746376811594203,13,2,0,11,17,15,3.9995404328576014,0.536708672163588,0.9818944444611868,0.0009275650968135,0.1898164088738743,CYP1A2,0.0128738698549568,0.000648143235594,0.0122257266193628,0.0135220130905509,1.0,0.9825,0.3025221659959564,3.797528263,3.26524025,4.2670715,0.2549654344
OCNT-2309655,COc1ccc(-n2cc(CNC(=O)N(C)CCC3CCCCN3C)nn2)cc1,O=C(NCCC1CCCCN1)NCc1cn(-c2ccccc2)nn1,28,30,386.50000000000017,2.2917,75.52000000000001,1,5,7,3,2,0.55,0.3928571428571428,0.2857142857142857,0,3,0.0793650793650793,2.142857142857143,0.4081632653061225,2.358928874232024,0.0214860457329665,4.862898190502952,18.0,6.75925925925926,18,1,0,11,17,16,4.561406644908794,0.3054326560081717,0.9413700394415894,0.0003011539223282,0.2100747992952981,CYP1A2,0.011454738676548,9.63052734732628e-05,0.0113584334030747,0.0115510439500212,1.0,0.985,0.2954182310807069,2.492578865,1.1185145,3.77799,0.7715198487
OCNT-2308597,COC(=O)COCC1CCCN(c2ncnc3[nH]c4cc(Br)ccc4c23)C1,c1ccc2c(c1)[nH]c1ncnc(N3CCCCC3)c12,27,30,433.30600000000015,3.279600000000001,80.34,1,6,5,4,3,0.4210526315789473,0.4814814814814814,0.2962962962962963,0,4,0.0854700854700854,2.2222222222222223,0.3950617283950617,2.5319711934627467,0.033762957646927,5.211535658008144,15.0,5.5413105413105415,14,1,0,15,21,18,4.59068526460096,0.3102969951477466,0.9421099321754406,0.0003372164826894,0.5124084665752213,CYP1A2,0.0125706982798874,0.0002861130051314,0.0122845852747559,0.0128568112850189,1.0,0.9875,0.2947336900870165,5.081854505,4.94446475,5.2122125,0.07034754013
OCNT-2314859,N#Cc1ccc(C(F)(F)F)nc1NCc1cccc(COCC2CCCO2)c1,c1ccc(NCc2cccc(COCC3CCCO3)c2)nc1,28,30,391.3930000000003,4.279780000000002,67.17,1,5,7,3,2,0.4,0.4285714285714285,0.2857142857142857,0,3,0.0793650793650793,2.142857142857143,0.4795918367346939,2.3804681987503447,0.0243813687457364,5.328530754931893,15.0,6.35978835978836,17,0,1,12,17,15,4.437704814683012,0.3071583659595521,0.9418849022164296,0.0003850597586838,0.2815429035493164,CYP1A2,0.0114620202220976,0.0001272768713533,0.0113347433507442,0.011589297093451,1.0,0.985,0.2942913759846772,2.042327302,1.04752525,3.415111,0.6706268181
OCNT-2314335,Cc1cc(C)cc(-n2nc(C(=O)NC(C)(C)CN3CCOCC3)cc2C)c1,O=C(NCCN1CCOCC1)c1ccn(-c2ccccc2)n1,27,29,370.4970000000002,2.638160000000001,59.39,1,4,5,3,2,0.5238095238095238,0.4074074074074074,0.2222222222222222,0,3,0.0826210826210826,2.1481481481481484,0.6447187928669409,2.4378299676873,0.0294041094143022,5.250595918974267,14.0,5.700854700854701,17,1,0,11,17,15,4.854642078563275,0.623120593148726,0.989118486287792,0.0007419390335396,0.1501462237026448,CYP1A2,0.0115940757095813,0.0004223743453621,0.0111717013642191,0.0120164500549435,1.0,0.9825,0.2790356586557933,4.86428017,4.63389325,5.0523425,0.1106708877
OCNT-2314741,CC1CN(C(=O)Nc2cnn(Cc3ccccc3)c2)CC2(CCOC2C)O1,O=C(Nc1cnn(Cc2ccccc2)c1)N1CCOC2(CCOC2)C1,27,30,370.4530000000002,2.731600000000001,68.62,1,4,3,4,2,0.5,0.4074074074074074,0.2592592592592592,0,4,0.0854700854700854,2.2222222222222223,0.4691358024691358,2.490145667454365,0.0288075856211772,5.497414539707966,14.0,5.7920227920227925,18,1,0,11,22,15,4.790950159543912,0.6240078051172607,0.9888849670010535,0.0008142865962698,0.2262680140309754,CYP1A2,0.0125392861664295,0.0006319722160696,0.0119073139503598,0.0131712583824992,1.0,0.985,0.2780696043201746,2.40076287,1.07288325,3.644315,0.7413554282
OCNT-2314446,Cc1ccc2c(CCC(=O)N3CCN(C(=O)C4CCCN4C)CC3)c[nH]c2c1,O=C(CCc1c[nH]c2ccccc12)N1CCN(C(=O)C2CCCN2)CC1,28,31,382.5080000000002,2.17392,59.650000000000006,1,3,4,4,2,0.5454545454545454,0.3214285714285714,0.2142857142857142,0,4,0.082010582010582,2.2142857142857144,0.4540816326530613,2.4204958226783915,0.0253118876209071,5.044804978278213,16.0,6.3121693121693125,19,2,0,10,21,14,5.027746254374375,0.6635658828148442,0.9916182899523152,0.0007892421902485,0.1722224174492391,CYP1A2,0.0123432264663279,2.384977415204048e-05,0.0123193766921758,0.0123670762404799,1.0,0.9825,0.2775753610688705,3.850819357,3.44063525,4.38537525,0.2392214882
OCNT-2315819,CC1(C)CC(c2nc([C@H]3CCO[C@@H]3C(C)(C)C)no2)c2ccccc2O1,c1ccc2c(c1)OCCC2c1nc(C2CCOC2)no1,26,29,356.46600000000007,4.681200000000004,57.38000000000001,0,5,2,4,2,0.6190476190476191,0.4230769230769231,0.1923076923076923,0,4,0.0892307692307692,2.230769230769231,0.7159763313609466,2.50551533654548,0.0410547953815917,5.387078600843787,11.0,4.950769230769231,18,0,0,11,21,12,4.097363665384109,0.471157512823186,0.9740526852929472,0.0007239104356565,0.2489263207811646,CYP1A2,0.0122185563668608,0.0004438115283846,0.0117747448384761,0.0126623678952455,1.0,0.9775,0.2659079288987618,3.366381088,1.542117,4.1223525,0.5606142527
OCNT-2313362,O=S(=O)(N[C@]12CCC[C@H]1CNC2)c1onc(C2CC2)c1Cl,O=S(=O)(NC12CCCC1CNC2)c1cc(C2CC2)no1,21,24,331.82500000000005,1.6257999999999997,84.23,2,5,4,4,1,0.7692307692307693,0.238095238095238,0.3809523809523809,0,4,0.1142857142857142,2.2857142857142856,0.6802721088435373,2.547809771171593,0.056133605987447,5.588968046420571,9.0,4.138095238095239,17,2,0,5,17,5,3.4239597503919743,0.4088294394596238,0.964969643020104,0.000890334668228,0.1985972182126302,CYP1A2,0.0119990198872983,0.0001813941635191,0.0118176257237792,0.0121804140508174,1.0,0.985,0.208840306681672,5.041680803,4.83715275,5.2105475,0.09723382577
OCNT-2314750,CN(CC(F)(F)F)C1CCN(C(=O)C2(F)CCCNC2)CC1,O=C(C1CCCNC1)N1CCCCC1,22,23,325.3500000000001,1.5631999999999997,35.58,1,3,3,2,0,0.9285714285714286,0.0,0.3636363636363636,0,2,0.0995670995670995,2.090909090909091,0.8099173553719013,2.414075669813492,0.0455502176930944,5.460836416394121,12.0,4.9393939393939394,22,1,0,0,12,2,4.250023312877843,0.6746125132627467,0.9920868744976524,0.0014004925195296,0.2511437580110586,CYP1A2,0.0138913327828049,0.0002197846770286,0.0136715481057763,0.0141111174598336,1.0,0.9725,0.148142593771497,5.44580044,5.30441575,5.569411,0.06710048569
OCNT-0018684,CC(C)NCC(O)COc1cccc2ccccc12,c1ccc2ccccc2c1,19,20,259.34900000000005,2.577500000000001,41.49,2,3,6,2,2,0.375,0.5263157894736842,0.1578947368421052,0,2,0.1169590643274853,2.1052631578947367,0.409972299168975,2.373087782124202,0.0480866183577167,5.031584905867431,11.0,4.631578947368421,9,0,0,11,11,12,3.8474752058242014,0.5628828016191928,0.9844191451274714,0.0013233189963497,0.1004365151596993,CYP2C9,0.0109275765717029,2.106372267007828e-05,0.0109065128490328,0.010948640294373,1.0,0.98,0.632239677281654,2.834837307,1.18445625,3.84599325,0.7172113069
OCNT-2317136,CN(C)c1ccc(C(=O)N2CCN(C(=O)c3ccc(O)cc3)CC2)cc1,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,26,28,353.4220000000001,2.0564,64.09,1,4,3,3,2,0.3,0.4615384615384615,0.2307692307692307,0,3,0.0861538461538461,2.1538461538461537,0.514792899408284,2.3799518364636145,0.0330836907415244,5.029978194792585,16.0,5.926153846153846,14,2,0,12,18,20,4.944177442060891,0.7512759571655703,0.99579139663449,0.0012504135949322,0.1532564878345268,CYP2C9,0.0124756330624222,3.1556934118270874e-05,0.012444076128304,0.0125071899965405,1.0,0.9825,0.6226811164613154,4.44681635,4.142148,4.8584745,0.1844598229
OCNT-2311950,Cc1ccc(C(=O)Nc2ccc(-c3nc(-c4ccccc4)n[nH]3)cc2)c(C)n1,O=C(Nc1ccc(-c2nc(-c3ccccc3)n[nH]2)cc1)c1cccnc1,28,31,369.42800000000005,4.402840000000003,83.56,2,4,4,4,4,0.0909090909090909,0.8214285714285714,0.2142857142857142,0,4,0.082010582010582,2.2142857142857144,0.3826530612244898,2.3966881744010573,0.0271098830708548,5.000598429879003,17.0,6.35978835978836,7,1,0,23,23,29,5.608590760046897,0.8300970294693869,0.9981774960546008,0.0013923313880872,0.0659791595848803,CYP2C9,0.0126737323589622,0.0005465154536068,0.0121272169053554,0.0132202478125691,1.0,0.9775,0.5933177572900988,4.489078483,4.1654785,4.8941435,0.1946206384
OCNT-2315277,COc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccc(-c2ncn(C)n2)cc1,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(-c2nc[nH]n2)cc1,32,36,424.46400000000017,4.286300000000002,97.71999999999998,2,5,5,5,5,0.0833333333333333,0.8125,0.25,0,5,0.0725806451612903,2.25,0.375,2.443938334355477,0.0236661029172937,5.013107224530652,17.0,6.586693548387097,8,1,0,27,27,34,5.700068129676208,0.6683610257593674,0.991976701175667,0.00050755453451,0.0218795063959295,CYP2C9,0.0127647100016474,0.000354959629476,0.0124097503721714,0.0131196696311235,1.0,0.98,0.5758655954843035,4.0925307,3.52481425,4.885429,0.3681331957
OCNT-2311312,COc1ccc(C2(NC(=O)C3Cc4ccccc43)CC2)cc1,O=C(NC1(c2ccccc2)CC1)C1Cc2ccccc21,22,25,293.36600000000004,3.1404000000000014,38.33,1,2,4,4,2,0.3157894736842105,0.5454545454545454,0.1363636363636363,0,4,0.1082251082251082,2.272727272727273,0.4710743801652892,2.550643885403784,0.043894168246986,5.406300684905428,13.0,4.87012987012987,12,1,0,12,18,15,4.160826805557199,0.6040753257813122,0.987759319153249,0.0011907746351221,0.1688906602215942,CYP2C9,0.0127585609443485,0.0004041991196572,0.0123543618246912,0.0131627600640058,1.0,0.99,0.572097751933693,4.571280785,4.285512,4.9314655,0.1705187815
OCNT-2315690,O=C(Nc1cnn(Cc2ccccc2)c1)C1Cc2ccccc2O1,O=C(Nc1cnn(Cc2ccccc2)c1)C1Cc2ccccc2O1,24,27,319.3640000000001,2.873600000000001,56.150000000000006,1,3,4,4,3,0.1578947368421052,0.7083333333333334,0.2083333333333333,0,4,0.0978260869565217,2.25,0.2708333333333333,2.4140205538209023,0.0333731103864438,4.823262541312574,14.0,5.568840579710145,9,1,0,17,21,21,4.667114738088896,0.7190917018077724,0.994519600501466,0.0013085380822099,0.1006572810372007,CYP2C9,0.0122632081620395,0.0001676236279308,0.0120955845341086,0.0124308317899703,1.0,0.9825,0.5451160281821975,4.64081704,4.44649325,4.86391975,0.1089130392
OCNT-2310680,CC1(C2CC2)CN(C(=O)NCc2ccc(-c3ccncc3)cc2)CCO1,O=C(NCc1ccc(-c2ccncc2)cc1)N1CCOC(C2CC2)C1,26,29,351.45000000000016,3.459100000000002,54.46000000000001,1,3,4,4,2,0.4285714285714285,0.4615384615384615,0.1923076923076923,0,4,0.0892307692307692,2.230769230769231,0.4082840236686391,2.4755593100844,0.028322934193702,5.42673423791855,15.0,6.012307692307692,16,1,0,12,21,16,5.150260113240288,0.7619282111827402,0.9961905182553318,0.0012099122825935,0.1310383451071625,CYP2C9,0.0125782648101449,0.0002751257270574,0.0123031390830874,0.0128533905372023,1.0,0.985,0.5311665159984695,5.100509677,4.87241325,5.2781205,0.1047303818
OCNT-2312716,Cc1ccccc1C(=O)N1CCCC(CO)(Cc2ccccc2)C1,O=C(c1ccccc1)N1CCCC(Cc2ccccc2)C1,24,26,323.436,3.4524200000000027,40.540000000000006,1,2,4,3,2,0.3809523809523809,0.5,0.125,0,3,0.0942028985507246,2.1666666666666665,0.4722222222222221,2.4317429372380124,0.0445896306692226,5.38963734892779,12.0,4.855072463768116,13,1,0,12,18,15,3.6799844617261854,0.3102741356445192,0.9429047449544434,0.0006760095661788,0.3499716305172715,CYP2C9,0.0121508208103477,0.0005172691307961,0.0116335516795516,0.0126680899411439,1.0,0.9775,0.5308396616595471,5.036849637,4.92254,5.156102,0.06015192731
OCNT-2314502,O=c1[nH]c(CSc2nc3cc(OC(F)F)ccc3[nH]2)nc2c1cnn2-c1ccccc1,O=c1[nH]c(CSc2nc3ccccc3[nH]2)nc2c1cnn2-c1ccccc1,31,35,440.4350000000001,3.878800000000002,101.48000000000002,2,6,6,5,5,0.1,0.7741935483870968,0.3548387096774194,0,5,0.075268817204301,2.2580645161290325,0.3850156087408948,2.4857065692245057,0.0240780935663916,5.147258139983853,17.0,6.505376344086022,8,1,0,26,26,29,5.245795742710646,0.6972789704527581,0.9935141731672484,0.0006584722486894,0.0322034674436186,CYP2C9,0.0127934413030743,0.0002766773104667,0.0125167639926075,0.0130701186135411,1.0,0.98,0.5165669583068779,5.665052405,5.56157575,5.7696055,0.05218092442
OCNT-2311160,Cn1cc(C(=O)N[C@H]2c3ccccc3CC[C@H]2O)c2cc(F)ccc21,O=C(NC1CCCc2ccccc21)c1c[nH]c2ccccc12,25,28,338.38200000000006,3.095600000000002,54.260000000000005,2,2,2,4,3,0.25,0.6,0.2,0,4,0.0933333333333333,2.24,0.5024000000000001,2.4904187475965607,0.0409482381784888,5.157603195428034,11.0,4.816666666666666,11,1,0,16,21,19,3.882664120018152,0.4004661039726107,0.9631701374476932,0.0007061188551069,0.2263133795709582,CYP2C9,0.0119367204606533,4.155561327934265e-05,0.0118951648473739,0.0119782760739326,1.0,0.985,0.5042952419255414,5.208209313,5.00494125,5.3890755,0.09623554242
OCNT-2309603,Cc1c(-c2ccccc2)oc2c(C(=O)NC(C)c3ccc4c(c3)CC(=O)N4)cccc2c1=O,O=C1Cc2cc(CNC(=O)c3cccc4c(=O)cc(-c5ccccc5)oc34)ccc2N1,33,37,438.4830000000002,4.754020000000004,88.41,2,4,4,5,4,0.1481481481481481,0.6666666666666666,0.1818181818181818,0,5,0.0700757575757575,2.242424242424242,0.4866850321395775,2.500747323709954,0.0239200495816402,5.291549636896814,16.0,6.191287878787879,11,3,0,23,27,31,4.906639818814911,0.4796846880503135,0.9753678439838158,0.0004071414115611,0.2380910061373546,CYP2C9,0.0135839553549885,0.0001327879726886,0.0134511673822999,0.0137167433276772,1.0,0.9875,0.5037952412454765,5.2606706,5.01926525,5.45962975,0.1101083923
OCNT-2313278,CC(C)CCOc1ccc(S(=O)(=O)N2CC(=O)Nc3ccccc32)cc1,O=C1CN(S(=O)(=O)c2ccccc2)c2ccccc2N1,26,28,374.4620000000001,3.258900000000001,75.71000000000001,1,4,6,3,2,0.3157894736842105,0.4615384615384615,0.2692307692307692,0,3,0.0861538461538461,2.1538461538461537,0.5917159763313609,2.496917142721416,0.0359032746361982,5.565235492285058,14.0,5.470769230769231,13,3,0,12,17,17,4.4109247794706175,0.6385613840917552,0.9901236722447728,0.0009471708767404,0.1183653397124976,CYP2C9,0.0119045353494584,0.0005349884741008,0.0113695468753576,0.0124395238235592,1.0,0.9825,0.4991063662953786,5.617345842,5.53982975,5.69565425,0.03946385121
